,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/3,/hdd/0/temperature/0,/hdd/0/data/1,/hdd/0/data/2,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Host Writes to Controller","Host Reads","Used Space","Temperature","Used Space"
03/31/2019 00:29:58,23.8636379,11.3636379,10.2272749,12.5,14.4886379,63.9105835,5.040962,2.84656143,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,33,29776,5704,52.399334,32,20.7159042
03/31/2019 00:30:01,33.89423,25.9615421,27.64423,24.7596149,28.0649014,65.55234,5.170456,2.71706772,24,151.5,405.000031,303,0,0,0,4096,75,4021,1.83105469,33,29776,5704,52.399334,32,20.7159042
03/31/2019 00:30:02,77.55102,80.61224,78.57143,81.63265,79.591835,66.437,5.24023438,2.64728928,0,151.5,405.000031,303,0,0,0,4096,75,4021,1.83105469,33,29776,5704,52.399334,32,20.7159042
03/31/2019 00:30:03,56.25,55.46875,57.8125,63.28125,58.203125,66.46767,5.242653,2.64487076,0,151.5,405.000031,303,0,0,0,4096,75,4021,1.83105469,33,29776,5704,52.399334,32,20.7159042
03/31/2019 00:30:04,38.28125,29.6875,31.25,30.46875,32.421875,67.02269,5.28643036,2.60109329,0,151.5,405.000031,303,0,0,0,4096,75,4021,1.83105469,33,29776,5704,52.399334,32,20.7159042
03/31/2019 00:30:05,15.625,19.53125,21.09375,25.78125,20.5078125,67.92888,5.35790634,2.52961731,0,151.5,405.000031,303,0,0,0,4096,75,4021,1.83105469,33,29776,5704,52.399334,32,20.7159042
03/31/2019 00:30:06,18.75,16.40625,11.71875,16.40625,15.8203125,68.01917,5.36502838,2.52249527,0,151.5,405.000031,303,0,0,0,4096,75,4021,1.83105469,33,29776,5704,52.399334,32,20.7159042
03/31/2019 00:30:07,27.34375,28.90625,25.78125,31.25,28.3203125,68.38708,5.394047,2.49347687,0,151.5,405.000031,303,0,0,0,4096,75,4021,1.83105469,33,29776,5704,52.399334,32,20.7159042
03/31/2019 00:30:08,8.59375,11.7931547,13.28125,12.5,11.54204,67.8561859,5.352173,2.5353508,0,151.5,405.000031,303,0,0,0,4096,75,4021,1.83105469,33,29776,5704,52.399334,32,20.7159042
03/31/2019 00:30:09,14.8933525,17.8245182,12.5,14.0625,14.8200932,68.3052,5.3875885,2.49993515,0,151.5,405.000031,303,0,0,0,4096,75,4021,1.83105469,33,29776,5704,52.399334,32,20.7159042
03/31/2019 00:30:10,5.4567337,6.25,3.90625,8.59375,6.05168343,68.32396,5.3890686,2.498455,0,151.5,405.000031,303,0,0,0,4096,75,4021,1.83105469,33,29776,5704,52.399334,32,20.7159042
03/31/2019 00:30:11,5.46875,7.8125,5.46875,3.90625,5.6640625,68.24126,5.38254547,2.50497818,0,151.5,405.000031,303,0,0,0,4096,75,4021,1.83105469,33,29776,5704,52.399334,32,20.7159042
03/31/2019 00:30:12,5.46875,6.25,4.6875,2.34375,4.6875,68.22946,5.38161469,2.505909,0,151.5,405.000031,303,0,0,0,4096,75,4021,1.83105469,33,29776,5704,52.399334,32,20.7159042
03/31/2019 00:30:13,18.75,21.09375,22.65625,16.40625,19.7265625,68.57269,5.40868759,2.478836,0,151.5,405.000031,303,0,0,0,4096,75,4021,1.83105469,33,29776,5704,52.399334,32,20.7159042
03/31/2019 00:30:14,10.9375,10.15625,5.46875,3.90625,7.6171875,68.49498,5.40255737,2.48496628,0,151.5,405.000031,303,0,0,0,4096,75,4021,1.83105469,33,29776,5704,52.399334,32,20.7159042
03/31/2019 00:30:15,12.5,10.9995,7.05605125,14.1245,11.1700115,67.98111,5.362026,2.52549744,0,151.5,405.000031,303,0,0,0,4096,75,4021,1.83105469,33,29776,5704,52.399334,32,20.7159042
03/31/2019 00:30:16,18.75,7.00721169,9.33894,9.314907,11.102766,68.04021,5.366688,2.52083588,0,151.5,405.000031,303,0,0,0,4096,75,4021,1.83105469,33,29776,5704,52.399334,32,20.7159042
03/31/2019 00:30:17,2.34375,3.90625,3.125,3.90625,3.3203125,68.14729,5.37513351,2.51239014,0,151.5,405.000031,303,0,0,0,4096,75,4021,1.83105469,33,29776,5704,52.399334,32,20.7159042
03/31/2019 00:30:18,6.25,6.25,5.46875,7.03125,6.25,68.083786,5.370125,2.51739883,0,151.5,405.000031,303,0,0,0,4096,75,4021,1.83105469,33,29776,5704,52.399334,32,20.7159042
03/31/2019 00:30:19,10.15625,7.03125,7.03125,7.03125,7.8125,68.09602,5.37109,2.51643372,0,151.5,405.000031,303,0,0,0,4096,75,4021,1.83105469,33,29776,5704,52.399334,32,20.7159042
03/31/2019 00:30:20,7.8125,3.125,2.34375,3.14980149,4.10776138,68.65719,5.415352,2.47217178,0,151.5,405.000031,303,0,0,0,4096,75,4021,1.83105469,33,29776,5704,52.399334,32,20.7159042
03/31/2019 00:30:21,4.6875,4.6875,3.125,2.3317337,3.70793343,68.592865,5.41027832,2.47724533,0,151.5,405.000031,303,0,0,0,4096,75,4021,1.83105469,26,29776,5705,52.3901863,23,20.7159042
03/31/2019 00:30:22,1.5625,0.78125,3.125,0.78125,1.5625,68.55983,5.407673,2.47985077,0,151.5,405.000031,303,0,0,0,4096,75,4021,1.83105469,26,29776,5705,52.3901863,23,20.7159042
03/31/2019 00:30:23,7.8125,5.46875,2.34375,7.8125,5.859375,68.8504944,5.430599,2.45692444,0,151.5,405.000031,303,0,0,0,4096,75,4021,1.83105469,26,29776,5705,52.3901863,23,20.7159042
03/31/2019 00:30:24,3.125,13.28125,5.46875,6.25,7.03125,68.85591,5.43102646,2.45649719,0,151.5,405.000031,303,0,0,0,4096,75,4021,1.83105469,26,29776,5705,52.3901863,23,20.7159042
03/31/2019 00:30:25,7.03125,7.8125,9.375,3.125,6.8359375,68.835556,5.42942047,2.45810318,0,151.5,405.000031,303,0,0,0,4096,75,4021,1.83105469,26,29776,5705,52.3901863,23,20.7159042
03/31/2019 00:30:26,6.25,6.25,7.03125,9.412205,7.235861,68.83569,5.429432,2.45809174,0,151.5,405.000031,303,0,0,0,4096,75,4021,1.83105469,26,29776,5705,52.3901863,23,20.7159042
03/31/2019 00:30:27,6.25,5.46875,1.5625,3.1129837,4.09855843,68.79227,5.42600632,2.46151733,0,151.5,405.000031,303,0,0,0,4096,75,4021,1.83105469,26,29776,5705,52.3901863,23,20.7159042
