,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/3,/hdd/0/temperature/0,/hdd/0/data/1,/hdd/0/data/2,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Host Writes to Controller","Host Reads","Used Space","Temperature","Used Space"
03/29/2019 18:42:22,5.46875,2.34375,3.16220522,0.78125,2.93898582,78.74498,6.211029,1.6764946,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,38,29721,5690,58.8019753,33,24.10215
03/29/2019 18:42:23,1.5625,3.90625,3.08893919,3.125,2.92067528,78.74793,6.21126175,1.6762619,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,38,29721,5690,58.8019753,33,24.10215
03/29/2019 18:42:24,7.043648,5.46875,8.59375,5.49355125,6.64992332,78.22333,6.16988373,1.71763992,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,38,29721,5690,58.8019753,33,24.10215
03/29/2019 18:42:25,0.78125,3.125,2.34375,0,1.5625,78.2184448,6.16949844,1.71802521,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,38,29721,5690,58.8019753,33,24.10215
03/29/2019 18:42:26,2.34375,1.5625,1.5625,0.793647766,1.56559944,78.1666,6.165409,1.72211456,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,38,29721,5690,58.8019753,33,24.10215
03/29/2019 18:42:27,5.432689,8.59375,7.03125,6.1899066,6.811899,78.17139,6.16578674,1.72173691,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,38,29721,5690,58.8019753,33,24.10215
03/29/2019 18:42:28,5.46875,7.03125,7.03125,7.03125,6.640625,78.17854,6.16635132,1.72117233,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,38,29721,5690,58.8019753,33,24.10215
03/29/2019 18:42:29,1.5625,3.90625,0.78125,0.78125,1.7578125,78.18585,6.16692734,1.72059631,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,38,29721,5690,58.8019753,33,24.10215
03/29/2019 18:42:30,5.46875,3.90625,3.90625,3.90625,4.296875,78.18474,6.1668396,1.720684,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,38,29721,5690,58.8019753,33,24.10215
03/29/2019 18:42:31,1.5625,2.34375,0.78125,0.78125,1.3671875,78.1654358,6.16531754,1.72220612,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,38,29721,5690,58.8019753,33,24.10215
03/29/2019 18:42:32,3.13739777,3.13739777,3.14980149,1.57489777,2.74987221,78.1587143,6.16478729,1.72273636,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,38,29721,5690,58.8019753,33,24.10215
03/29/2019 18:42:33,4.66346169,6.25,1.5504837,3.1129837,3.8942337,78.15557,6.16453934,1.72298431,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,38,29721,5690,58.8019753,33,24.10215
03/29/2019 18:42:34,3.125,0.78125,0.793647766,0.78125,1.370287,78.15538,6.164524,1.72299957,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,38,29721,5690,58.8019753,33,24.10215
