,/lpc/nct6791d/control/0,/lpc/nct6791d/control/1,/lpc/nct6791d/control/2,/lpc/nct6791d/control/3,/lpc/nct6791d/control/4,/lpc/nct6791d/control/5,/lpc/nct6791d/voltage/0,/lpc/nct6791d/voltage/1,/lpc/nct6791d/voltage/2,/lpc/nct6791d/voltage/3,/lpc/nct6791d/voltage/4,/lpc/nct6791d/voltage/5,/lpc/nct6791d/voltage/6,/lpc/nct6791d/voltage/7,/lpc/nct6791d/voltage/8,/lpc/nct6791d/voltage/9,/lpc/nct6791d/voltage/11,/lpc/nct6791d/voltage/12,/lpc/nct6791d/voltage/13,/lpc/nct6791d/voltage/14,/lpc/nct6791d/temperature/0,/lpc/nct6791d/temperature/1,/lpc/nct6791d/temperature/2,/lpc/nct6791d/temperature/3,/lpc/nct6791d/temperature/5,/lpc/nct6791d/temperature/6,/lpc/nct6791d/fan/0,/lpc/nct6791d/fan/1,/lpc/nct6791d/fan/2,/lpc/nct6791d/fan/3,/lpc/nct6791d/fan/4,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/fan/0,/atigpu/0/control/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/hdd/0/temperature/0,/hdd/0/data/0,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VBAT","VTT","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #5","Temperature #6","Fan #1","Fan #2","Fan #3","Fan #4","Fan #5","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Fan","GPU Fan","GPU Core","GPU Memory","GPU Core","GPU Core","Temperature","Total LBA Written","Used Space","Temperature","Used Space"
08/02/2019 23:49:02,60.7843132,32.1568642,60.7843132,60.7843132,60.7843132,100,0.880000055,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.064,3.456,3.37600017,1.016,0.824000061,0.064,0.0400000028,0.064,31,31,37,113,35,81,1176,2335,512,384,1074,0.7692337,0.7692337,0,1.53846145,0.7692337,35,30,32,31,35,3799.99683,3899.99683,3699.99683,3699.99683,16.27419,1.60847676,0,4.508002,99.9999161,21.8188858,3.47771454,12.4612923,35,1041,0,300,150,0.900000036,0,33,147.7047,83.310585,27,33.5687866
08/02/2019 23:49:03,60.7843132,32.1568642,60.7843132,60.7843132,60.7843132,100,0.880000055,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.064,3.456,3.37600017,1.016,0.824000061,0.064,0.096,0.064,31.5,31,37,113,35,81,1186,2335,514,378,1048,2.34375,0,0,2.34375,1.171875,33,30,31,30,33,3799.99634,3699.99634,3699.99634,3699.99634,17.2506866,2.5509057,0,4.51892471,99.9999,21.816185,3.47728348,12.4617233,35,1041,0,300,150,0.900000036,0,33,147.7047,83.310585,27,33.5687866
08/02/2019 23:49:04,60.7843132,32.1568642,60.7843132,60.7843132,60.7843132,100,0.880000055,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.064,3.456,3.37600017,1.016,0.824000061,0.064,0.096,0.064,31.5,31,37,113,35,81,1183,2331,510,382,1062,1.5625,0,0,1.5625,0.78125,33,32,32,32,33,3699.99658,3699.99658,3899.99658,3699.99658,17.2736626,2.439825,0,4.526195,99.99991,21.8154984,3.47717285,12.461834,35,1041,0,300,150,0.900000036,0,33,147.7047,83.310585,27,33.5687866
08/02/2019 23:49:05,60.7843132,32.1568642,60.7843132,60.7843132,60.7843132,100,0.880000055,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.064,3.456,3.37600017,1.016,0.824000061,0.064,0.096,0.064,31.5,31,37,113,35,81,1191,2331,512,381,1078,0.78125,0.78125,0,1.5625,0.78125,33,30,31,30,33,3699.99683,3799.99683,3899.99658,3899.99658,16.696806,1.83935869,0,4.51038361,99.9999161,21.8145828,3.477028,12.4619789,35,1041,0,300,150,0.900000036,0,33,147.7047,83.310585,27,33.5687866
08/02/2019 23:49:06,60.7843132,32.1568642,60.7843132,60.7843132,60.7843132,100,0.880000055,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.064,3.456,3.37600017,1.016,0.824000061,0.312,0.096,0.064,31,31,38,113,35,81,1181,2335,510,377,1062,0,2.34375,0.78125,2.34375,1.3671875,34,33,33,32,35,3699.997,3699.997,3799.99683,3899.99683,17.6757412,2.75952554,0,4.51629639,99.9999161,21.8141785,3.476963,12.4620438,35,1041,0,300,150,0.900000036,0,33,147.7047,83.310585,27,33.5687866
08/02/2019 23:49:07,63.52941,32.1568642,63.52941,63.52941,63.52941,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,40,31,38,55,35,55,1182,2335,511,381,1065,48.484848,44.27739,43.18182,48.484848,46.10723,44,45,44,42,45,3699.99414,3699.99414,3699.99414,3699.99414,42.4492264,30.0760975,0,5.262252,99.99984,22.3617935,3.56424713,12.37476,35,1041,0,300,150,0.900000036,0,33,147.7047,83.310585,27,33.5687866
08/02/2019 23:49:09,70.19608,35.294117,70.19608,70.19608,70.19608,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.28,43.5,31,38,55,35,55,1210,2331,526,414,1139,35.9375,52.7764435,42.1875,64.84375,48.9362946,44,46,45,46,49,3699.99414,3699.99414,3699.99414,3699.99414,52.47624,41.9772034,0,5.247799,99.99984,22.7317429,3.62321472,12.3157921,35,1041,0,300,150,0.900000036,0,33,147.7047,83.310585,27,33.5687866
08/02/2019 23:49:09,74.90196,41.9607849,76.86275,76.86275,74.90196,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,47,31,38,55,35,55,1328,2335,540,444,1195,76.1904755,82.53968,74.60318,76.98412,77.57937,45,49,49,44,49,3699.9978,3699.9978,3699.9978,3699.9978,60.3674,50.03223,0,5.52175236,99.99995,22.8547134,3.64281464,12.2961922,36,1041,0,300,150,0.900000036,0,33,147.7047,83.310585,27,33.5687866
08/02/2019 23:49:10,72.94118,48.6274529,74.90196,74.90196,72.54902,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.472000033,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,44,31,38,105,36,54,1386,2331,579,486,1243,39.84375,43.75,43.75,51.5625,44.7265625,42,41,41,42,42,3699.996,3699.996,3699.996,3699.996,47.97104,37.34326,0,5.07615852,99.99989,22.9867783,3.66386414,12.2751427,35,1041,0,300,150,0.900000036,0,33,147.7047,83.310585,27,33.5687866
08/02/2019 23:49:11,67.84314,44.3137245,69.01961,69.01961,67.84314,100,0.880000055,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.208,3.456,3.37600017,1.016,0.824000061,0.136,0.528,0.272,38.5,31.5,38,74,35,54,1360,2331,586,486,1218,21.09375,19.53125,14.0625,17.96875,18.1640625,42,40,41,39,42,3699.997,3699.997,3799.99683,3699.997,31.11755,21.070488,0,4.928145,99.9999161,22.8910446,3.64860535,12.2904015,36,1041,0,317.009979,150,0.900000036,0,33,147.7047,83.310585,27,33.5687866
08/02/2019 23:49:12,67.84314,40.7843132,68.62745,68.62745,67.84314,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.536,3.456,3.37600017,1.016,0.824000061,0.528,0.536,0.4,39,31.5,38,55,35,111,1320,2327,580,461,1218,29.6875,38.28125,34.375,28.90625,32.8125,44,45,43,43,45,3699.99585,3699.99585,3699.99585,3699.99585,45.5968475,34.84889,0,5.034251,99.99989,23.66909,3.77261734,12.1663895,35,1041,0,300,150,0.900000036,4,33,147.7047,83.310585,27,33.5687866
08/02/2019 23:49:14,68.62745,41.9607849,69.8039246,69.8039246,68.62745,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.136,3.456,3.37600017,1.016,0.824000061,0.544,0.536,0.544,40.5,31.5,38,55,36,55,1310,2331,576,462,1204,39.84375,52.34375,36.71875,34.375,40.8203125,46,46,43,42,45,3699.99731,3699.99731,3699.99731,3699.99731,44.45919,34.0571976,0,4.905411,99.99993,23.5387268,3.75183868,12.1871681,35,1041,0,300,150,0.900000036,0,33,147.7047,83.310585,27,33.5687866
08/02/2019 23:49:14,68.62745,41.9607849,69.8039246,69.8039246,69.01961,100,0.872000039,1.03200006,3.36000013,3.36000013,1.03200006,1.97600007,0.136,3.456,3.37600017,1.016,0.824000061,0.008,0.56,0.544,41,31.5,38,55,35,86,1324,2335,577,461,1204,30.76923,44.6153831,28.46154,22.3076935,31.538456,45,48,41,39,48,3699.99634,3899.996,3699.99634,3699.99634,41.58092,30.9529457,0,4.82037449,99.9999,23.59803,3.7612915,12.1777153,36,1041,0,300,150,0.900000036,0,33,147.7047,83.310585,27,33.5687866
08/02/2019 23:49:16,67.84314,41.9607849,68.62745,68.62745,67.84314,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.536,3.456,3.37600017,1.016,0.824000061,0.536,0.56,0.56,39,31.5,37,57,36,111,1310,2335,578,458,1207,29.9999962,46.9230766,13.8461533,16.1538486,26.7307644,47,47,45,43,49,3699.997,3699.997,3699.997,3699.997,41.9477959,31.3087082,0,4.69361258,99.99992,23.491745,3.74435043,12.1946564,35,1041,0,300,150,0.900000036,0,33,147.7047,83.310585,27,33.5687866
08/02/2019 23:49:16,68.2353,39.6078453,69.4117661,69.4117661,68.62745,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.536,0.4,40,32,38,55,36,61,1301,2335,578,462,1165,44.53125,50,47.65625,49.21875,47.8515625,44,49,45,46,49,3699.995,3699.995,3699.995,3699.995,54.2020645,43.5830727,0,5.1706605,99.99987,23.6867065,3.775425,12.1635818,36,1041,0,300,150,0.900000036,0,33,147.7047,83.310585,27,33.5687866
08/02/2019 23:49:17,67.84314,40.7843132,68.62745,68.62745,67.84314,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.824000061,0.39200002,0.544,0.472000033,39,32,38,55,36,55,1314,2335,573,458,1180,51.5625,42.96875,45.3125,57.8125,49.4140625,46,49,49,46,49,3699.998,3699.998,3699.998,3699.998,53.93224,43.30832,0,5.414257,99.99995,23.369751,3.724907,12.2141,36,1041,0,300,150,0.900000036,0,33,147.7047,83.310585,27,33.5687866
08/02/2019 23:49:18,68.62745,40.7843132,69.8039246,69.8039246,68.62745,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.824000061,0.536,0.536,0.464000016,40,32,38,55,36,67,1303,2335,573,451,1173,46.09375,50,46.875,53.125,49.0234375,47,51,46,45,50,3699.99634,3699.99634,3699.99634,3699.99634,53.465786,42.8726158,0,5.16833925,99.9999,23.3373718,3.71974564,12.2192612,36,1041,0,300,150,0.900000036,0,33,147.7047,83.310585,27,33.5687866
08/02/2019 23:49:19,68.2353,40.7843132,69.4117661,69.4117661,67.84314,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.536,3.456,3.37600017,1.016,0.824000061,0.544,0.544,0.544,39.5,32,38,55,36,55,1305,2335,573,463,1183,44.53125,50,47.65625,46.09375,47.0703125,44,47,45,49,49,3699.99756,3699.99756,3699.99756,3699.99756,53.137558,42.4344139,0,5.140076,99.99994,23.2560425,3.70678329,12.2322235,36,1041,0,300,150,0.900000036,0,33,147.7047,83.310585,27,33.5687866
08/02/2019 23:49:20,65.8823547,39.6078453,66.6666641,66.6666641,65.8823547,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.544,3.456,3.37600017,1.016,0.824000061,0.528,0.536,0.376000017,38,32.5,38,54,36,54,1310,2331,569,458,1174,15.3846149,27.6923065,29.9999962,37.6923065,27.6923065,40,39,50,45,50,3699.997,3899.99683,3799.997,3699.997,42.3753357,31.4937325,0,4.75149965,99.99992,23.22953,3.70255661,12.23645,35,1041,0,300,150,0.900000036,0,33,147.7047,83.310585,27,33.5687866
08/02/2019 23:49:21,65.4902,37.64706,66.27451,66.27451,65.09804,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.104,3.456,3.37600017,1.016,0.824000061,0.544,0.008,0.528,37,32.5,38,53,36,53,1284,2331,569,439,1147,18.4615364,33.8461533,32.30769,25.3846169,27.4999981,40,50,47,43,50,3699.99683,3799.99683,3799.99683,3699.99683,41.7207756,30.870842,0,4.78132057,99.9999161,23.1648178,3.69224167,12.2467651,36,1041,0,300,150,0.900000036,0,33,147.7047,83.310585,27,33.5687866
08/02/2019 23:49:23,65.09804,38.4313736,65.8823547,65.8823547,65.09804,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.824000061,0.008,0.552000046,0.528,36,32.5,38,53,36,60,1268,2335,562,437,1144,20.7692261,29.9999962,21.53846,36.9230728,27.30769,43,40,41,47,47,3699.99561,3699.99561,3699.99561,3699.99561,41.15747,30.53374,0,4.767599,99.9998856,23.111496,3.68374252,12.2552643,36,1041,0,300,150,0.900000036,0,33,147.7047,83.310585,27,33.5687866
08/02/2019 23:49:24,65.09804,38.4313736,65.8823547,65.8823547,65.09804,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.536,3.456,3.37600017,1.016,0.824000061,0.416,0.56,0.528,36.5,33,38,53,36,60,1268,2335,556,436,1119,32.03125,24.21875,27.34375,24.21875,26.953125,39,43,42,45,45,3699.997,3699.997,3699.997,3799.99683,38.9269638,28.1665249,0,4.74346,99.9999161,23.063652,3.676117,12.26289,35,1041,0,300,150,0.900000036,0,33,147.7047,83.310585,27,33.5687866
08/02/2019 23:49:25,65.09804,37.64706,65.8823547,65.8823547,65.09804,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.008,3.456,3.37600017,1.016,0.824000061,0.416,0.008,0.552000046,36,33,38,53,36,82,1255,2331,553,435,1135,23.4375,47.65625,15.625,17.96875,26.171875,46,42,40,41,46,3699.997,3699.997,3699.997,3699.997,40.39062,29.7149639,0,4.78186941,99.99992,23.06121,3.67572784,12.263279,36,1041,0,300,150,0.900000036,0,33,147.7047,83.310585,27,33.5687866
08/02/2019 23:49:26,64.31373,37.64706,64.70589,64.70589,64.31373,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.552000046,3.456,3.37600017,1.016,0.824000061,0.416,0.008,0.544,35.5,33,38,55,36,53,1265,2331,548,424,1113,26.1538448,22.3076935,23.0769215,34.615387,26.538456,40,48,41,45,45,3699.997,3699.997,3699.997,3699.997,42.052906,31.2285919,0,4.743526,99.99992,23.0168152,3.66865158,12.2703552,36,1041,0,300,150,0.900000036,0,33,147.7047,83.310585,27,33.5687866
08/02/2019 23:49:27,65.09804,37.64706,66.27451,66.27451,65.4902,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.208,3.456,3.37600017,1.016,0.824000061,0.544,0.344,0.544,37,33,38,55,36,54,1252,2339,547,425,1129,21.53846,36.9230728,20.7692261,26.1538448,26.3461475,40,48,45,44,48,3799.99634,3699.99634,3699.99634,3799.99634,41.63578,30.7542458,0,4.74288368,99.9999,22.978096,3.6624794,12.2765274,36,1041,0,300,150,0.900000036,0,33,147.7047,83.310585,27,33.5687866
08/02/2019 23:49:28,65.09804,37.64706,65.8823547,65.8823547,65.09804,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.824000061,0.544,0.008,0.480000019,36,33,38,53,36,55,1259,2335,548,427,1121,20.3125,27.34375,33.59375,28.125,27.34375,46,42,45,43,45,3699.996,3699.996,3699.996,3699.996,41.142704,30.3125267,0,4.79351568,99.99989,22.8489227,3.64189148,12.2971153,36,1041,0,300,150,0.900000036,0,33,147.9851,83.3242645,27,33.5687866
08/02/2019 23:49:29,65.09804,37.64706,65.8823547,65.8823547,65.09804,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.408000022,3.456,3.37600017,1.016,0.824000061,0.544,0.544,0.544,36.5,33,38,54,36,54,1266,2335,549,434,1122,17.1875,35.15625,23.4375,28.90625,26.171875,40,46,43,49,49,3699.99683,3699.99683,3699.99683,3699.99683,41.9655037,31.135313,0,4.774788,99.9999161,22.8433456,3.64100266,12.2980042,36,1041,0,300,150,0.900000036,0,33,147.9851,83.3242645,27,33.5687866
08/02/2019 23:49:30,64.31373,37.64706,65.8823547,65.8823547,64.70589,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.488000035,3.456,3.37600017,1.016,0.824000061,0.136,0.552000046,0.536,36,33,38,53,36,54,1253,2331,548,435,1137,25.78125,23.4375,28.90625,20.3125,24.609375,40,41,47,43,47,3699.99658,3699.99658,3699.99658,3699.99658,39.60691,28.8641434,0,4.74170065,99.99991,22.8071136,3.6352272,12.30378,36,1041,0,300,150,0.900000036,0,33,147.9851,83.3242645,27,33.5687866
08/02/2019 23:49:31,65.09804,37.64706,65.8823547,65.8823547,65.09804,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.136,3.456,3.37600017,1.016,0.824000061,0.56,0.552000046,0.56,36.5,33,38,53,36,54,1254,2335,545,426,1120,28.90625,28.125,34.375,13.28125,26.171875,44,41,48,42,48,3699.997,3699.997,3699.997,3699.997,41.1630173,30.3104763,0,4.72904825,99.9999161,22.7797546,3.630867,12.30814,36,1041,0,300,150,0.900000036,0,33,147.9851,83.3242645,27,33.5687866
08/02/2019 23:49:32,65.09804,38.4313736,66.27451,66.27451,65.4902,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.008,3.456,3.37600017,1.016,0.824000061,0.28,0.56,0.528,37,33.5,38,54,36,66,1265,2335,550,427,1141,29.6875,39.0625,25.78125,10.15625,26.171875,40,49,46,42,49,3699.99658,3699.99658,3699.99658,3699.99658,39.6371727,28.9152412,0,4.73968172,99.99991,22.7782974,3.63063431,12.3083725,36,1041,0,300,150,0.900000036,0,33,147.9851,83.3242645,27,33.5687866
08/02/2019 23:49:33,65.09804,38.4313736,65.8823547,65.8823547,65.09804,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.0720000044,3.456,3.37600017,1.016,0.824000061,0.552000046,0.544,0.160000011,36,33.5,38,55,36,55,1269,2335,551,431,1128,15.625,28.90625,29.6875,27.34375,25.390625,42,48,41,46,47,3699.99658,3699.99658,3699.99658,3699.99658,41.584,30.7293,0,4.74069,99.99991,22.75898,3.62755585,12.311451,36,1041,0,300,150,0.900000036,0,33,147.9851,83.3242645,27,33.5687866
08/02/2019 23:49:34,65.8823547,37.64706,66.27451,66.27451,65.4902,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.0720000044,3.456,3.37600017,1.016,0.824000061,0.288000017,0.008,0.56,36.5,33.5,38,55,36,74,1268,2339,545,433,1139,29.6875,28.125,28.90625,15.625,25.5859375,40,42,42,44,44,3699.99731,3699.99731,3699.99731,3699.99731,41.5252724,30.7115765,0,4.76133442,99.99993,22.7430878,3.625023,12.3139839,36,1041,0,300,150,0.900000036,0,33,147.9851,83.3242645,27,33.5687866
08/02/2019 23:49:35,65.09804,37.64706,65.4902,65.4902,65.09804,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.544,3.456,3.37600017,1.016,0.824000061,0.544,0.552000046,0.344,36,33.5,38,55,36,53,1258,2335,548,431,1128,21.875,32.03125,25.78125,18.75,24.609375,45,47,44,42,47,3699.99658,3699.99658,3699.99658,3699.99658,40.8069267,29.8912067,0,4.73084,99.99991,22.7340469,3.623581,12.3154259,36,1041,0,300,150,0.900000036,0,33,147.9851,83.3242645,27,33.5687866
08/02/2019 23:49:36,65.8823547,38.4313736,66.27451,66.27451,65.4902,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.008,3.456,3.37600017,1.016,0.824000061,0.008,0.56,0.4,36.5,33.5,38,54,36,67,1259,2335,550,434,1164,18.75,34.375,31.25,21.875,26.5625,42,49,45,41,49,3799.99634,3799.99634,3699.99658,3799.99634,41.72457,30.8902435,0,4.83211756,99.99991,22.7727432,3.6297493,12.3092575,36,1041,0,300,150,0.900000036,0,33,147.9851,83.3242645,27,33.5687866
08/02/2019 23:49:37,63.52941,37.64706,63.52941,63.52941,63.1372566,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.008,3.456,3.37600017,1.016,0.816000044,0.408000022,0.064,0.408000022,33.5,33.5,38,54,36,57,1253,2335,548,434,1144,24.21875,26.5625,17.1875,15.625,20.8984375,46,43,40,45,46,3699.996,3699.996,3699.996,3699.996,36.1017876,25.789175,0,4.843939,99.9999,22.9606476,3.65969849,12.2793083,36,1041,0,300,150,0.900000036,0,33,147.9851,83.3242645,27,33.5687866
08/02/2019 23:49:38,65.09804,35.294117,65.4902,65.4902,64.70589,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.272,3.456,3.37600017,1.016,0.824000061,0.464000016,0.536,0.536,35.5,33.5,38,97,36,53,1254,2331,547,428,1137,41.40625,35.9375,25.78125,17.1875,30.078125,46,47,45,42,47,3699.99561,3699.99561,3699.99561,3699.99561,44.76678,33.95725,0,4.926058,99.99988,22.8160172,3.63664627,12.3023605,36,1041,0,300,150,0.900000036,0,33,147.9851,83.3242645,27,33.5687866
08/02/2019 23:49:39,64.31373,36.47059,64.70589,64.70589,64.31373,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.464000016,3.456,3.37600017,1.016,0.824000061,0.528,0.472000033,0.408000022,35.5,33.5,38,96,36,53,1259,2331,542,429,1153,28.125,40.625,34.375,42.1875,36.328125,45,49,48,45,48,3699.99756,3699.99756,3699.99756,3699.99756,46.65356,35.93297,0,5.040368,99.99994,22.9777756,3.66242981,12.276577,36,1041,0,300,150,0.900000036,0,33,147.9851,83.3242645,27,33.5687866
08/02/2019 23:49:40,65.8823547,37.64706,66.27451,66.27451,65.4902,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.544,3.456,3.37600017,1.016,0.824000061,0.544,0.136,0.536,36.5,33.5,38,55,36,55,1253,2335,543,428,1154,33.07692,43.07692,36.9230728,44.6153831,39.4230728,45,48,49,45,49,3699.99756,3699.99756,3699.99756,3799.99756,49.7022324,39.00716,0,5.38598871,99.99994,23.6042023,3.7622757,12.1767311,36,1041,0,300,150,0.900000036,0,33,147.9851,83.3242645,27,33.5687866
08/02/2019 23:49:41,64.31373,37.64706,64.70589,64.70589,64.31373,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.552000046,3.456,3.37600017,1.016,0.824000061,0.536,0.528,0.512,36,33.5,38,72,36,54,1269,2331,547,429,1130,26.1538448,27.6923065,31.5384636,32.30769,29.4230766,43,45,47,45,48,3699.99634,3699.99634,3699.99634,3699.99634,42.9154129,32.3884964,0,5.03698826,99.9999,23.6582413,3.77088928,12.1681175,36,1041,0,300,150,0.900000036,0,33,147.9851,83.3242645,27,33.5687866
08/02/2019 23:49:42,67.05882,37.64706,67.84314,67.84314,67.05882,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.544,3.456,3.37600017,1.016,0.824000061,0.008,0.536,0.536,38.5,33.5,38,55,36,54,1251,2331,546,433,1145,47.65625,44.53125,33.59375,27.34375,38.28125,49,48,46,43,49,3699.996,3699.996,3699.996,3699.996,50.0547638,39.3684731,0,5.006446,99.99989,23.8217087,3.79694366,12.1420631,36,1041,0,300,150,0.900000036,0,33,147.9851,83.3242645,27,33.5687866
08/02/2019 23:49:43,65.09804,39.6078453,65.8823547,65.8823547,65.09804,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.552000046,3.456,3.37600017,1.016,0.824000061,0.272,0.544,0.544,36,33.5,38,85,36,54,1284,2335,555,443,1170,44.6969681,25.757576,21.9697,23.48485,28.9772758,46,44,43,42,46,3699.995,3699.995,3699.995,3699.995,42.3294868,31.7843723,0,4.84071636,99.99987,23.7389221,3.78374863,12.1552582,36,1041,0,300,150,0.900000036,0,33,147.9851,83.3242645,27,33.5687866
08/02/2019 23:49:44,64.31373,37.64706,64.70589,64.70589,64.31373,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.824000061,0.272,0.104,0.488000035,35,33.5,38,53,36,53,1258,2331,550,444,1158,39.6825371,15.8730145,13.49206,19.8412666,22.2222214,45,48,41,38,48,3799.99854,3699.99878,3799.99854,3699.99878,37.6638069,26.9820042,0,4.75727749,99.99996,23.8744278,3.80534744,12.1336594,36,1041,0,300,150,0.900000036,0,33,147.9851,83.3242645,27,33.5687866
08/02/2019 23:49:45,65.8823547,37.64706,66.6666641,66.6666641,65.8823547,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.464000016,3.456,3.37600017,1.016,0.824000061,0.544,0.480000019,0.544,37,34,38,66,36,54,1248,2335,548,428,1144,45.3846169,29.2307682,16.1538486,19.23077,27.4999981,48,49,43,40,49,3699.996,3699.996,3699.996,3699.996,42.6615753,31.9969463,0,4.780098,99.99989,23.9655685,3.81987381,12.119133,36,1041,0,300,150,0.900000036,0,33,147.9851,83.3242645,27,33.5687866
08/02/2019 23:49:46,65.09804,37.64706,65.8823547,65.8823547,65.09804,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.824000061,0.0720000044,0.0720000044,0.536,37,34,38,55,36,55,1272,2331,549,433,1139,50,37.121212,28.7878819,31.818182,36.93182,50,48,49,44,49,3699.98584,3699.98584,3699.98584,3699.98584,48.44105,37.85137,0,4.82025,99.99962,23.72741,3.78191376,12.157093,36,1041,0,300,150,0.900000036,0,33,147.9851,83.3242645,27,33.5687866
