,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/3,/hdd/0/temperature/0,/hdd/0/data/1,/hdd/0/data/2,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Host Writes to Controller","Host Reads","Used Space","Temperature","Used Space"
08/01/2019 00:00:00,7.03125,10.15625,10.15625,3.125,7.6171875,81.6472855,6.439949,1.44757462,0,607.5,405.000031,1215,1,0,0,4096,75,4021,1.83105469,37,43334,7584,94.32467,34,43.2723045
08/01/2019 00:00:01,4.6875,12.5,4.6875,6.25,7.03125,81.64782,6.439991,1.44753265,0,607.5,405.000031,1215,1,0,0,4096,75,4021,1.83105469,37,43334,7584,94.32467,34,43.2723045
08/01/2019 00:00:02,5.46875,8.59375,7.8125,2.34375,6.0546875,81.66658,6.441471,1.44605255,0,607.5,405.000031,1215,1,0,0,4096,75,4021,1.83105469,37,43334,7584,94.32467,34,43.2723045
08/01/2019 00:00:03,4.6875,11.71875,4.6875,0.78125,5.46875,81.67195,6.44189453,1.44562912,0,607.5,405.000031,1215,1,0,0,4096,75,4021,1.83105469,37,43334,7584,94.32467,34,43.2723045
08/01/2019 00:00:04,7.03125,7.8125,4.6875,7.03125,6.640625,81.67466,6.442108,1.4454155,0,607.5,405.000031,1215,1,0,0,4096,75,4021,1.83105469,37,43334,7584,94.32467,34,43.2723045
08/01/2019 00:00:05,7.03125,10.15625,9.375,3.90625,7.6171875,81.69527,6.443733,1.44379044,0,607.5,405.000031,1215,1,0,0,4096,75,4021,1.83105469,37,43334,7584,94.32467,34,43.2723045
08/01/2019 00:00:06,5.46875,10.9375,6.25,7.03125,7.421875,81.7125244,6.445095,1.44242859,0,607.5,405.000031,1215,1,0,0,4096,75,4021,1.83105469,37,43334,7584,94.32467,34,43.2723045
08/01/2019 00:00:07,6.25,9.375,5.46875,3.14980149,6.06088638,81.72172,6.44582,1.4417038,0,607.5,405.000031,1215,1,0,0,4096,75,4021,1.83105469,37,43334,7584,94.32467,34,43.2723045
08/01/2019 00:00:08,7.03125,13.28125,5.46875,7.78846169,8.392429,81.72951,6.446434,1.44108963,0,607.5,405.000031,1215,1,0,0,4096,75,4021,1.83105469,37,43334,7584,94.32467,34,43.2723045
08/01/2019 00:00:09,9.375,9.375,7.8125,1.5625,7.03125,81.77013,6.44963837,1.43788528,0,607.5,405.000031,1215,1,0,0,4096,75,4021,1.83105469,37,43334,7584,94.32467,34,43.2723045
08/01/2019 00:00:10,5.46875,10.9375,8.59375,5.46875,7.6171875,81.76931,6.44957352,1.43795013,0,607.5,405.000031,1215,1,0,0,4096,75,4021,1.83105469,37,43334,7584,94.32467,34,43.2723045
08/01/2019 00:00:11,4.6875,14.84375,5.46875,4.6875,7.421875,81.76752,6.44943237,1.43809128,0,607.5,405.000031,1215,1,0,0,4096,75,4021,1.83105469,37,43334,7584,94.32467,34,43.2723045
