,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/3,/hdd/0/temperature/0,/hdd/0/data/1,/hdd/0/data/2,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Host Writes to Controller","Host Reads","Used Space","Temperature","Used Space"
04/02/2019 00:00:00,52.34375,51.5625,50.78125,44.53125,49.8046875,84.09342,6.632889,1.25463486,81,1670.50012,3504.00024,3341.00024,74,18,18,4096,3402.582,693.417969,83.07085,57,30001,5795,75.74393,45,21.4107513
04/02/2019 00:00:01,69.53125,70.3125,64.0625,63.28125,66.796875,84.09705,6.633175,1.25434875,81,1670.50012,3504.00024,3341.00024,70,19,16,4096,3404.082,691.917969,83.10747,57,30001,5795,75.74393,45,21.4107513
04/02/2019 00:00:02,66.40625,58.59375,64.0625,60.15625,62.3046875,84.08477,6.632206,1.25531769,81,1670.50012,3504.00024,3341.00024,67,18,13,4096,3405.957,690.042969,83.153244,57,30001,5795,75.74393,45,21.4107513
04/02/2019 00:00:03,60.9375,53.90625,50,50.78125,53.90625,84.1714859,6.63904572,1.24847794,81,1670.50012,3504.00024,3341.00024,65,19,17,4096,3403.39453,692.605469,83.09068,57,30001,5795,75.74393,45,21.4107513
04/02/2019 00:00:04,49.21875,41.40625,43.75,50.78125,46.2890625,84.12646,6.635494,1.25202942,81,1670.50012,3504.00024,3341.00024,64,19,16,4096,3402.64453,693.355469,83.07237,57,30001,5795,75.74393,45,21.4107513
04/02/2019 00:00:05,57.03125,46.875,53.90625,54.6875,53.125,84.11229,6.63437653,1.25314713,81,1670.50012,3504.00024,3341.00024,56,17,16,4096,3404.082,691.917969,83.10747,57,30001,5795,75.74393,45,21.4107513
04/02/2019 00:00:06,58.59375,55.46875,53.90625,51.5625,54.8828125,84.12675,6.635517,1.25200653,81,1670.50012,3504.00024,3341.00024,57,18,17,4096,3402.457,693.542969,83.0677948,57,30001,5795,75.74393,45,21.4107513
04/02/2019 00:00:07,62.5,44.53125,52.34375,55.46875,53.7109375,84.21056,6.642128,1.24539566,82,1670.50012,3504.00024,3341.00024,65,18,17,4096,3404.47266,691.527344,83.1170044,57,30001,5795,75.74393,45,21.4107513
04/02/2019 00:00:08,57.03125,56.6468239,57.8125,53.90625,56.349205,84.08994,6.632614,1.25490952,82,1670.50012,3504.00024,3341.00024,71,20,17,4096,3404.97266,691.027344,83.12921,57,30001,5795,75.74393,45,21.4107513
04/02/2019 00:00:09,65.625,62.1033669,62.5,64.84375,63.76803,84.07621,6.631531,1.25599289,82,1670.50012,3504.00024,3341.00024,69,21,15,4096,3408.22266,687.777344,83.20856,57,30001,5795,75.74393,45,21.4107513
04/02/2019 00:00:10,66.40625,53.125,56.25,54.6875,57.6171875,84.03026,6.627907,1.25961685,82,1670.50012,3504.00024,3341.00024,69,21,15,4096,3402.97266,693.027344,83.08038,57,30001,5795,75.74393,45,21.4107513
04/02/2019 00:00:11,68.75,61.71875,59.375,64.84375,63.671875,84.09985,6.633396,1.2541275,81,1670.50012,3504.00024,3341.00024,70,20,16,4096,3402.379,693.6211,83.06589,57,30001,5795,75.74393,45,21.4107513
04/02/2019 00:00:12,68.75,63.28125,69.53125,69.53125,67.77344,84.0795441,6.631794,1.25572968,82,1670.50012,3504.00024,3341.00024,84,24,15,4096,3402.69141,693.3086,83.07352,57,30001,5795,75.74393,45,21.4107513
04/02/2019 00:00:13,67.96875,63.28125,70.3125,57.03125,64.64844,84.00047,6.625557,1.26196671,82,1670.50012,3504.00024,3341.00024,79,24,13,4096,3402.94141,693.0586,83.07962,57,30001,5795,75.74393,45,21.4107513
