,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/3,/hdd/0/temperature/0,/hdd/0/data/1,/hdd/0/data/2,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Host Writes to Controller","Host Reads","Used Space","Temperature","Used Space"
04/20/2019 00:00:00,12.5,8.59375,12.5,12.5,11.5234375,49.9420357,3.93919,3.94833374,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,30,31077,6002,79.71742,27,24.8244247
04/20/2019 00:00:01,9.412205,6.262398,5.555558,10.3174572,7.88690472,49.93038,3.93827057,3.949253,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,30,31077,6002,79.71742,27,24.8244247
04/20/2019 00:00:02,15.5528841,14.7596121,20.8653812,23.84615,18.7560081,50.04331,3.947178,3.94034576,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,30,31077,6002,79.71742,27,24.8244247
04/20/2019 00:00:03,8.630955,9.399801,5.46875,10.2430582,8.435642,50.0434074,3.94718552,3.94033813,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,30,31077,6002,79.71742,27,24.8244247
04/20/2019 00:00:04,7.776439,4.66346169,7.78846169,10.8173075,7.761419,50.04534,3.947338,3.94018555,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,30,31077,6002,79.71742,27,24.8244247
04/20/2019 00:00:05,10.15625,8.59375,7.03125,9.375,8.7890625,50.0543365,3.94804764,3.939476,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,30,31077,6002,79.71742,27,24.8244247
04/20/2019 00:00:06,5.46875,5.46875,6.25,12.5,7.421875,50.0565147,3.9482193,3.93930435,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,30,31077,6002,79.71742,27,24.8244247
04/20/2019 00:00:07,8.59375,9.375,3.90625,11.71875,8.3984375,50.0561752,3.9481926,3.939331,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,30,31077,6002,79.71742,27,24.8244247
04/20/2019 00:00:08,7.03125,6.25,9.375,12.5,8.7890625,50.054142,3.94803238,3.93949127,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,30,31077,6002,79.71742,27,24.8244247
04/20/2019 00:00:09,8.618551,7.849705,6.25,12.5,8.80456,50.0564651,3.94821548,3.93930817,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,30,31077,6002,79.71742,27,24.8244247
04/20/2019 00:00:10,6.995189,7.00721169,4.6875,12.5,7.797474,50.06619,3.94898224,3.93854141,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,30,31077,6002,79.71742,27,24.8244247
04/20/2019 00:00:11,9.230768,6.153846,4.6274066,11.5384579,7.88762,50.0772133,3.949852,3.93767166,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,30,31077,6002,79.71742,27,24.8244247
04/20/2019 00:00:12,8.730162,11.1111107,20.5605145,18.2539711,14.66394,50.3767281,3.97347641,3.91404724,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,30,31077,6002,79.71742,27,24.8244247
04/20/2019 00:00:13,7.8125,7.03125,6.25,12.5,8.3984375,50.33886,3.9704895,3.91703415,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,30,31077,6002,79.71742,27,24.8244247
04/20/2019 00:00:14,6.25,10.15625,9.375,8.59375,8.59375,50.33886,3.9704895,3.91703415,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,30,31077,6002,79.71742,27,24.8244247
04/20/2019 00:00:15,7.03125,4.6875,7.03125,7.8125,6.640625,50.33794,3.970417,3.91710663,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,30,31077,6002,79.71742,27,24.8244247
04/20/2019 00:00:16,5.46875,8.59375,4.6875,8.59375,6.8359375,50.33789,3.97041321,3.91711044,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,30,31077,6002,79.71742,27,24.8244247
