,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/3,/hdd/0/temperature/0,/hdd/0/data/1,/hdd/0/data/2,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Host Writes to Controller","Host Reads","Used Space","Temperature","Used Space"
04/03/2019 09:08:15,15.5844212,8.658016,16.2337666,13.8528166,13.5822592,51.48537,4.06092072,3.826603,24,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,34,30047,5803,87.5317841,34,21.4109726
04/03/2019 09:08:16,43.5606079,38.257576,52.65152,42.4242439,44.2234879,49.59411,3.911747,3.97577667,24,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,34,30047,5803,87.5317841,34,21.4109726
04/03/2019 09:08:17,48.4375,42.1875,53.90625,47.65625,48.046875,49.5342331,3.90702438,3.98049927,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,34,30047,5803,87.5317841,34,21.4109726
04/03/2019 09:08:18,33.59375,36.9667664,34.375,36.9915657,35.48177,49.6960068,3.91978455,3.967739,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,34,30047,5803,87.5317841,34,21.4109726
04/03/2019 09:08:19,14.0625,13.28125,16.40625,16.40625,15.0390625,49.6925278,3.91951,3.96801376,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,34,30047,5803,87.5317841,34,21.4109726
04/03/2019 09:08:20,8.59375,6.25,4.71230125,10.0961571,7.413048,49.7621231,3.92499924,3.96252441,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,34,30047,5803,87.5317841,34,21.4109726
04/03/2019 09:08:21,3.90625,1.5504837,3.10096145,2.34375,2.72536278,49.76517,3.92523956,3.962284,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,34,30047,5803,87.5317841,34,21.4109726
04/03/2019 09:08:22,14.84375,3.90625,6.25,7.03125,8.0078125,50.1573067,3.95616913,3.93135452,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,24,30049,5804,87.53569,19,21.4109726
04/03/2019 09:08:23,2.36855149,4.71230125,3.125,3.14980149,3.33890915,50.1407623,3.9548645,3.93265915,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,24,30049,5804,87.53569,19,21.4109726
04/03/2019 09:08:24,2.34375,0.78125,0,0,0.78125,50.0189362,3.94525528,3.94226837,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,24,30049,5804,87.53569,19,21.4109726
04/03/2019 09:08:25,1.5504837,1.5625,2.3317337,2.3317337,1.94411278,50.0144844,3.94490433,3.94261932,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,24,30049,5804,87.53569,19,21.4109726
04/03/2019 09:08:26,4.6875,7.0192337,2.34375,6.25,5.075121,50.0122147,3.944725,3.94279861,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,24,30049,5804,87.53569,19,21.4109726
04/03/2019 09:08:27,3.125,6.25,2.34375,7.03125,4.6875,49.8421669,3.93131256,3.956211,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,24,30049,5804,87.53569,19,21.4109726
04/03/2019 09:08:28,21.875,22.7802582,25.9424572,21.09375,22.9228668,49.3341064,3.89123917,3.99628448,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,24,30049,5804,87.53569,19,21.4109726
04/03/2019 09:08:29,5.46875,4.66346169,3.8942337,1.5625,3.89723778,49.3269958,3.89067841,3.99684525,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,24,30049,5804,87.53569,19,21.4109726
04/03/2019 09:08:30,8.4615345,6.92307949,6.92307949,4.615384,6.73076534,49.5194359,3.905857,3.98166656,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,24,30049,5804,87.53569,19,21.4109726
04/03/2019 09:08:31,5.505955,3.90625,5.420673,2.34375,4.294157,49.5284767,3.90657043,3.98095322,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,24,30049,5804,87.53569,19,21.4109726
04/03/2019 09:08:32,0,1.5625,0,0,0.390625,49.46517,3.901577,3.98594666,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,24,30049,5804,87.53569,19,21.4109726
04/03/2019 09:08:33,8.59375,3.125,7.03125,5.46875,6.0546875,49.4596062,3.90113831,3.98638535,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,24,30049,5804,87.53569,19,21.4109726
04/03/2019 09:08:34,6.92307949,1.53846145,4.615384,1.53846145,3.65384817,49.2774734,3.88677216,4.0007515,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,24,30049,5804,87.53569,19,21.4109726
04/03/2019 09:08:35,21.09375,18.75,21.875,21.2797642,20.7496281,50.1995239,3.95949936,3.92802429,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,24,30049,5804,87.53569,19,21.4109726
04/03/2019 09:08:36,11.71875,10.15625,5.46875,4.651439,7.99880028,50.3520622,3.971531,3.91599274,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,24,30049,5804,87.53569,19,21.4109726
04/03/2019 09:08:37,37.5,27.34375,23.4375,28.125,29.1015625,52.7847557,4.16341,3.72411346,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,24,30049,5804,87.53569,19,21.4109726
04/03/2019 09:08:38,39.0625,35.15625,31.25,24.21875,32.421875,53.86283,4.2484436,3.63908,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,24,30049,5804,87.53569,19,21.4109726
04/03/2019 09:08:39,10.9375,33.59375,18.75,9.375,18.1640625,54.3356819,4.28574,3.60178375,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,24,30049,5804,87.53569,19,21.4109726
04/03/2019 09:08:40,51.5625,48.4375,35.9375,45.3125,45.3125,56.4558029,4.452965,3.43455887,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,24,30049,5804,87.53569,19,21.4109726
04/03/2019 09:08:41,46.875,49.21875,32.8125,39.84375,42.1875,57.78938,4.55815125,3.32937241,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,24,30049,5804,87.53569,19,21.4109726
04/03/2019 09:08:42,58.59375,55.46875,47.65625,58.59375,55.078125,61.0464859,4.815056,3.0724678,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,24,30049,5804,87.53569,19,21.4109726
04/03/2019 09:08:43,35.6060638,39.3939362,45.45455,62.121212,45.6439362,62.357235,4.918442,2.96908188,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,24,30049,5804,87.53569,19,21.4109726
04/03/2019 09:08:44,42.7419319,37.9032249,47.5806465,66.1290359,48.58871,64.65268,5.099495,2.78802872,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,24,30049,5804,87.53569,19,21.4109726
04/03/2019 09:08:45,62.5,76.5625,68.75,74.21875,70.50781,63.6232529,5.018299,2.86922455,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,24,30049,5804,87.53569,19,21.4109726
04/03/2019 09:08:46,56.25,64.0625,56.25,61.71875,59.5703125,62.8845444,4.96003342,2.92749023,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,24,30049,5804,87.53569,19,21.4109726
