,/lpc/nct6791d/control/0,/lpc/nct6791d/control/1,/lpc/nct6791d/control/2,/lpc/nct6791d/control/3,/lpc/nct6791d/control/4,/lpc/nct6791d/control/5,/lpc/nct6791d/voltage/0,/lpc/nct6791d/voltage/1,/lpc/nct6791d/voltage/2,/lpc/nct6791d/voltage/3,/lpc/nct6791d/voltage/4,/lpc/nct6791d/voltage/5,/lpc/nct6791d/voltage/6,/lpc/nct6791d/voltage/7,/lpc/nct6791d/voltage/8,/lpc/nct6791d/voltage/9,/lpc/nct6791d/voltage/11,/lpc/nct6791d/voltage/12,/lpc/nct6791d/voltage/13,/lpc/nct6791d/voltage/14,/lpc/nct6791d/temperature/0,/lpc/nct6791d/temperature/1,/lpc/nct6791d/temperature/2,/lpc/nct6791d/temperature/3,/lpc/nct6791d/temperature/5,/lpc/nct6791d/temperature/6,/lpc/nct6791d/fan/0,/lpc/nct6791d/fan/1,/lpc/nct6791d/fan/2,/lpc/nct6791d/fan/3,/lpc/nct6791d/fan/4,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/fan/0,/atigpu/0/control/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/hdd/0/temperature/0,/hdd/0/data/0,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0,/hdd/2/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VBAT","VTT","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #5","Temperature #6","Fan #1","Fan #2","Fan #3","Fan #4","Fan #5","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Fan","GPU Fan","GPU Core","GPU Memory","GPU Core","GPU Core","Temperature","Total LBA Written","Used Space","Temperature","Used Space","Used Space"
04/10/2019 21:44:40,72.94118,47.84314,74.90196,74.90196,72.94118,100,0.864,1.024,3.344,3.344,1.03200006,1.96,0.584000051,3.456,3.37600017,1.11200011,0.824000061,0.584000051,0.592,0.6,45.5,40,38,51,36,50,1439,2351,613,587,1462,52.34375,50.78125,51.5625,41.40625,49.0234375,53,57,56,53,57,4099.996,4099.996,4099.996,4099.996,62.5711174,51.7278328,0,7.189336,99.99991,60.0122528,9.565357,6.3736496,72,1705,48,1040,1500,1.25,100,30,-373.459778,80.86832,26,28.9543381,74.7142258
04/10/2019 21:44:41,74.1176453,47.45098,75.68628,75.68628,74.1176453,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.584000051,3.456,3.37600017,1.11200011,0.824000061,0.584000051,0.584000051,0.592,46.5,39.5,38,50,36,50,1436,2351,618,581,1440,63.28125,62.5,55.46875,66.40625,61.9140625,56,56,56,53,57,4099.996,4099.996,4099.996,4099.996,66.6461258,55.88816,0,7.544866,99.99991,60.01881,9.566402,6.37260437,72,1723,48,1040,1500,1.25,100,30,-373.459778,80.86832,26,28.9543381,74.7142258
04/10/2019 21:44:42,72.94118,48.6274529,74.5098,74.5098,72.54902,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.584000051,3.456,3.37600017,1.11200011,0.824000061,0.584000051,0.592,0.584000051,44.5,40,38,51,36,50,1445,2347,615,584,1467,50.78125,52.34375,57.8125,57.03125,54.4921875,54,54,53,52,54,4099.99756,4099.99756,4099.99756,4099.99756,62.94875,52.0783768,0,7.26757,99.99994,59.9318123,9.552536,6.386471,72,1719,48,1040,1500,1.25,100,30,-373.459778,80.86832,26,28.9543381,74.7142258
04/10/2019 21:44:43,72.94118,47.45098,74.90196,74.90196,72.94118,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.584000051,3.456,3.37600017,1.11200011,0.824000061,0.584000051,0.584000051,0.584000051,45.5,40,38,51,36,51,1437,2347,616,579,1459,57.8125,63.28125,60.9375,67.96875,62.5,56,57,56,54,57,4099.996,4099.996,4099.996,4099.996,65.5281754,54.5987778,0,7.774127,99.9999,59.95467,9.556179,6.38282776,72,1711,48,1039.15,1500,1.25,100,30,-373.459778,80.86832,26,28.9543381,74.7142258
04/10/2019 21:44:44,74.1176453,48.6274529,75.68628,75.68628,74.1176453,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.592,3.456,3.37600017,1.11200011,0.824000061,0.584000051,0.584000051,0.584000051,46,40,38,50,36,50,1451,2347,614,581,1450,52.34375,54.6875,60.15625,64.0625,57.8125,54,55,56,53,57,4099.996,4099.996,4099.996,4099.996,67.24517,56.37404,0,7.79091167,99.9999,60.1397667,9.585682,6.353325,71,1704,44,1030.09,1500,1.25,100,30,-373.459778,80.86832,26,28.9543381,74.7142258
04/10/2019 21:44:45,74.1176453,48.6274529,75.68628,75.68628,74.1176453,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.584000051,3.456,3.37600017,1.11200011,0.824000061,0.592,0.584000051,0.584000051,46,40,38,50,36,50,1446,2351,619,586,1434,60.9375,66.40625,65.625,70.3125,65.82031,56,58,55,53,58,4099.99658,4099.99658,4099.99658,4099.99658,66.90613,56.019104,0,8.036433,99.99992,60.08762,9.57737,6.361637,71,1688,44,1038.85,1500,1.25,100,30,-373.459778,80.86832,26,28.9543381,74.7142258
04/10/2019 21:44:46,74.1176453,48.6274529,75.68628,75.68628,74.1176453,100,0.864,1.024,3.344,3.328,1.03200006,1.968,0.584000051,3.456,3.37600017,1.11200011,0.816000044,0.584000051,0.584000051,0.592,46,40,38,50,36,50,1443,2347,618,587,1456,59.375,61.71875,64.84375,60.9375,61.71875,55,58,55,54,58,4099.99561,4099.99561,4099.99561,4099.99561,66.06425,55.18496,0,7.8644805,99.9999,60.0723038,9.574928,6.36407852,71,1703,48,1039.15,1500,1.25,83,30,-373.459778,80.86832,26,28.9543381,74.7142258
04/10/2019 21:44:47,74.1176453,48.6274529,75.68628,75.68628,74.1176453,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.592,3.456,3.37600017,1.11200011,0.816000044,0.584000051,0.592,0.592,46,40,38,50,36,50,1445,2351,620,594,1439,60.9375,65.625,57.8125,64.84375,62.3046875,53,56,54,54,57,4099.997,4099.997,4099.997,4099.997,65.91519,55.024292,0,7.874317,99.99992,60.0819435,9.576466,6.362541,71,1704,48,1036.5,1500,1.25,97,30,-373.459778,80.86832,26,28.9543381,74.7142258
04/10/2019 21:44:48,72.15686,47.45098,73.7254944,73.7254944,72.15686,100,0.864,1.024,3.344,3.344,1.03200006,1.96,0.584000051,3.456,3.37600017,1.11200011,0.816000044,0.584000051,0.592,0.592,44,40,38,51,36,50,1446,2347,615,585,1427,50,54.6875,50,61.71875,54.1015625,55,56,55,52,56,4099.997,4099.997,4099.997,4099.997,62.0672951,51.1140823,0,7.40370941,99.99992,60.0133553,9.565533,6.373474,72,1706,48,1040,1500,1.25,100,30,-373.459778,80.86832,26,28.9543381,74.7142258
04/10/2019 21:44:49,72.15686,47.0588226,73.7254944,73.7254944,72.15686,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.584000051,3.456,3.37600017,1.11200011,0.824000061,0.584000051,0.584000051,0.584000051,44.5,40,38,50,36,50,1425,2351,613,580,1418,50,51.5625,52.34375,59.375,53.3203125,54,54,52,53,54,4099.99561,4099.99561,4099.99561,4099.99561,62.6950531,51.76393,0,7.32249451,99.9998856,60.0009079,9.563549,6.375458,72,1723,48,1040,1500,1.25,100,29,-373.4586,80.86832,26,28.9702072,74.7142258
04/10/2019 21:44:50,72.94118,46.27451,74.90196,74.90196,72.94118,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.592,3.456,3.37600017,1.11200011,0.824000061,0.592,0.592,0.584000051,45,40,38,50,36,51,1433,2351,609,576,1428,53.90625,58.59375,53.125,60.9375,56.640625,53,57,54,52,57,4099.99658,4099.99658,4099.99658,4099.99658,63.64565,52.65603,0,7.65873337,99.9999161,60.1130333,9.581421,6.357586,71,1723,48,1040,1500,1.25,100,29,-373.4586,80.86832,26,28.9702072,74.7142258
04/10/2019 21:44:51,72.94118,47.45098,74.90196,74.90196,72.94118,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.584000051,3.456,3.37600017,1.11200011,0.824000061,0.584000051,0.592,0.592,45,40,38,50,36,50,1431,2347,610,585,1418,58.59375,54.6875,60.15625,55.46875,57.2265625,52,55,53,51,55,4099.99756,4099.99756,4099.99756,4099.99756,64.05324,53.1075859,0,7.68118763,99.99994,60.06405,9.573612,6.36539459,71,1716,48,1040,1500,1.25,100,29,-373.4586,80.86832,26,28.9702072,74.7142258
04/10/2019 21:44:52,72.94118,47.45098,74.90196,74.90196,72.94118,100,0.864,1.024,3.344,3.344,1.03200006,1.96,0.592,3.456,3.37600017,1.11200011,0.824000061,0.592,0.584000051,0.584000051,45.5,40,38,51,36,51,1437,2347,613,586,1439,53.125,60.9375,53.125,61.71875,57.2265625,54,55,55,52,55,4099.996,4099.996,4099.996,4099.996,64.58748,53.68584,0,7.715864,99.99991,60.08386,9.576771,6.362236,72,1724,48,1039.15,1500,1.25,100,29,-373.4586,80.86832,26,28.9702072,74.7142258
04/10/2019 21:44:53,72.15686,47.45098,74.1176453,73.7254944,72.15686,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.584000051,3.456,3.37600017,1.11200011,0.824000061,0.584000051,0.584000051,0.584000051,44.5,40,38,51,36,51,1445,2347,613,589,1461,50.78125,56.25,56.25,64.84375,57.03125,54,56,55,53,56,4099.99561,4099.99561,4099.99561,4099.99561,63.06474,52.1162262,0,7.64375973,99.9999,60.0810623,9.576324,6.36268234,71,1721,48,1040,1500,1.25,100,29,-373.4586,80.86832,26,28.9702072,74.7142258
04/10/2019 21:44:54,72.94118,47.45098,74.5098,74.5098,72.54902,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.592,3.456,3.37600017,1.11200011,0.824000061,0.544,0.592,0.512,44,40,38,50,36,50,1424,2347,615,587,1439,38.28125,35.9375,48.4375,48.4375,42.7734375,53,56,54,50,56,4099.995,4099.995,4099.995,4099.995,61.666893,50.79712,0,6.947769,99.99988,60.4575539,9.636333,6.30267334,68,1626,36,984.63,1500,1.25,99,29,-373.4586,80.86832,26,28.9702072,74.7142258
04/10/2019 21:44:55,72.94118,45.09804,74.90196,74.90196,72.94118,100,0.864,1.024,3.344,3.344,1.03200006,1.96,0.584000051,3.456,3.37600017,1.11200011,0.824000061,0.584000051,0.592,0.584000051,45.5,40,38,51,36,51,1440,2351,611,584,1418,60.9375,63.28125,64.0625,61.71875,62.5,53,57,55,52,58,4099.99658,4099.99658,4099.99658,4099.99658,65.54042,54.6771545,0,7.95922756,99.99992,60.50987,9.644672,6.29433441,71,1591,44,1039.15,1500,1.25,100,29,-373.4586,80.86832,26,28.9702072,74.7142258
04/10/2019 21:44:56,72.94118,47.45098,74.90196,74.90196,72.94118,100,0.864,1.024,3.344,3.344,1.03200006,1.96,0.592,3.456,3.37600017,1.11200011,0.824000061,0.584000051,0.584000051,0.584000051,45,40,38,51,36,51,1431,2351,615,588,1459,56.25,57.03125,57.8125,57.8125,57.2265625,55,58,54,53,56,4099.997,4099.997,4099.997,4099.997,63.71973,52.7769623,0,7.68501,99.99992,60.6013641,9.659256,6.279751,71,1646,48,1036.66992,1500,1.25,100,29,-373.4586,80.86832,26,28.9702072,74.7142258
04/10/2019 21:44:57,72.94118,47.45098,74.90196,74.90196,72.94118,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.584000051,3.456,3.37600017,1.11200011,0.824000061,0.584000051,0.584000051,0.592,45,40,38,51,36,50,1434,2347,611,589,1459,61.71875,52.34375,55.46875,60.15625,57.421875,53,57,56,55,56,4099.997,4099.997,4099.997,4099.997,62.9427223,52.032486,0,7.51574135,99.99993,60.5462,9.650463,6.2885437,72,1690,48,1040,1500,1.25,100,29,-373.4586,80.86832,26,28.9702072,74.7142258
04/10/2019 21:44:58,72.15686,47.45098,73.7254944,73.7254944,72.15686,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.592,3.456,3.37600017,1.11200011,0.824000061,0.584000051,0.584000051,0.584000051,44.5,40,38,50,36,50,1430,2351,615,585,1437,50,46.875,42.1875,54.6875,48.4375,55,53,54,51,55,4099.99658,4099.99658,4099.99658,4099.99658,61.6682129,50.6352348,0,7.467662,99.9999161,60.6427956,9.665859,6.27314758,71,1716,48,1038.48,1500,1.25,99,29,-373.4586,80.86832,26,28.9702072,74.7142258
04/10/2019 21:44:59,72.94118,46.27451,74.90196,74.90196,72.94118,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.584000051,3.456,3.37600017,1.11200011,0.824000061,0.584000051,0.584000051,0.592,45,40,38,50,36,50,1440,2347,611,583,1436,52.34375,55.46875,47.65625,53.90625,52.34375,53,55,53,51,55,4099.99658,4099.99658,4099.99658,4099.99658,63.35457,52.35771,0,7.46976233,99.9999161,60.64088,9.665554,6.27345276,71,1711,48,1033.37,1500,1.25,67,29,-373.4586,80.86832,26,28.9702072,74.7142258
04/10/2019 21:45:00,72.15686,47.45098,73.7254944,73.7254944,72.15686,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.584000051,3.456,3.37600017,1.11200011,0.824000061,0.584000051,0.592,0.584000051,44.5,40,38,51,36,50,1424,2351,610,584,1418,50,55.46875,46.09375,54.6875,51.5625,54,56,52,51,56,4099.99658,4099.99658,4099.99658,4099.99658,61.18931,50.1265,0,7.350356,99.99992,60.6006241,9.659138,6.279869,72,1721,48,1039.15,1500,1.25,100,29,-373.4586,80.86832,26,28.9702072,74.7142258
04/10/2019 21:45:01,72.15686,46.27451,74.1176453,74.1176453,72.54902,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.584000051,3.456,3.37600017,1.11200011,0.824000061,0.592,0.584000051,0.592,45,40,38,51,36,51,1434,2351,607,579,1430,60.9375,45.3125,45.3125,50.78125,50.5859375,55,58,53,52,59,4099.996,4099.996,4099.996,4099.996,62.698513,51.67013,0,7.54930639,99.99991,60.6349449,9.664608,6.274399,71,1716,48,1033.7,1500,1.25,99,29,-373.4586,80.86832,26,28.9702072,74.7142258
04/10/2019 21:45:02,72.15686,46.27451,73.7254944,73.7254944,72.15686,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.592,3.456,3.37600017,1.11200011,0.824000061,0.584000051,0.584000051,0.584000051,44.5,40,38,51,36,51,1443,2351,609,581,1451,44.53125,57.03125,39.0625,51.5625,48.046875,54,55,55,50,55,4099.99658,4099.99658,4099.99658,4099.99658,61.7244225,50.7027168,0,7.51204824,99.99991,60.6334648,9.66437149,6.27463531,72,1709,48,1037.21,1500,1.20600009,1,29,-373.4586,80.86832,26,28.9702072,74.7142258
04/10/2019 21:45:03,72.15686,46.27451,73.7254944,73.7254944,72.15686,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.584000051,3.456,3.37600017,1.11200011,0.824000061,0.592,0.592,0.592,44.5,40,38,51,36,51,1416,2347,606,580,1412,50,53.125,46.875,53.90625,50.9765625,55,56,54,52,56,4099.997,4099.997,4099.997,4099.997,62.38846,51.3575935,0,7.42397642,99.99992,60.59079,9.65757,6.281437,72,1711,52,1039.15,1500,1.25,100,29,-373.4586,80.86832,26,28.9702072,74.7142258
04/10/2019 21:45:04,72.15686,47.45098,74.1176453,74.1176453,72.54902,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.584000051,3.456,3.37600017,1.11200011,0.824000061,0.584000051,0.592,0.592,45.5,40,38,51,36,51,1431,2347,607,581,1428,59.375,53.90625,58.59375,53.90625,56.4453125,56,57,54,53,58,4099.996,4099.996,4099.996,4099.996,63.972477,53.0401573,0,7.38074064,99.9999,60.4960136,9.642464,6.296543,72,1729,48,1039.15,1500,1.25,100,29,-373.4586,80.86832,26,28.9702072,74.7142258
04/10/2019 21:45:05,72.94118,47.45098,74.90196,74.90196,72.94118,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.592,3.456,3.37600017,1.11200011,0.816000044,0.592,0.584000051,0.584000051,45,40.5,38,51,36,50,1428,2351,610,583,1453,62.5,59.375,57.03125,62.5,60.3515625,55,58,56,54,57,4099.99463,4099.99463,4099.99463,4099.99463,64.29409,53.3210258,0,7.67599058,99.99986,60.5195427,9.646214,6.29279327,72,1716,48,1038.59,1500,1.25,100,29,-373.4586,80.86832,26,28.9702072,74.7142258
04/10/2019 21:45:06,74.1176453,48.6274529,75.68628,75.68628,74.1176453,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.584000051,3.456,3.37600017,1.11200011,0.816000044,0.584000051,0.584000051,0.592,46.5,40,38,51,36,50,1448,2347,614,587,1425,79.6875,77.34375,74.21875,76.5625,76.953125,53,54,54,53,55,4099.99854,4099.99854,4099.99854,4099.99854,66.42185,55.5394859,0,7.91813946,99.99997,60.56487,9.653439,6.285568,72,1716,48,1036.58,1500,1.25,100,29,-373.4586,80.86832,26,28.9702072,74.7142258
04/10/2019 21:45:07,72.94118,48.6274529,74.90196,74.90196,72.94118,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.592,3.456,3.37600017,1.11200011,0.816000044,0.584000051,0.584000051,0.6,45.5,40,38,51,36,50,1457,2347,612,591,1467,55.46875,58.59375,51.5625,55.46875,55.2734375,56,58,56,53,58,4099.994,4099.994,4099.994,4099.994,63.641758,52.6447678,0,7.618877,99.99986,60.5305023,9.647961,6.291046,72,1722,48,1035.02,1500,1.25,100,29,-373.4586,80.86832,26,28.9702072,74.7142258
04/10/2019 21:45:08,74.1176453,47.45098,75.68628,75.68628,74.1176453,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.584000051,3.456,3.37600017,1.11200011,0.824000061,0.584000051,0.592,0.584000051,46.5,40,38,51,36,50,1439,2351,618,592,1450,56.25,57.8125,56.25,58.59375,57.2265625,55,58,56,54,59,4099.99756,4099.99756,4099.99756,4099.99756,65.9102859,55.0757065,0,7.72186041,99.99994,60.4560661,9.636097,6.30291,72,1709,48,1040,1500,1.25,95,29,-373.4586,80.86832,26,28.9702072,74.7142258
04/10/2019 21:45:09,74.1176453,48.6274529,75.68628,75.68628,74.1176453,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.584000051,3.456,3.37600017,1.11200011,0.816000044,0.584000051,0.592,0.584000051,46.5,40.5,38,51,36,50,1467,2347,616,595,1456,61.71875,59.375,64.0625,67.1875,63.0859375,57,59,58,54,60,4099.998,4099.998,4099.998,4099.998,65.61819,54.82386,0,7.732548,99.99995,60.4081764,9.628464,6.310543,72,1717,48,1037.30994,1500,1.25,100,29,-373.4586,80.86832,26,28.9702072,74.7142258
04/10/2019 21:45:10,74.90196,49.80392,76.86275,76.86275,74.90196,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.584000051,3.456,3.37600017,1.11200011,0.816000044,0.584000051,0.584000051,0.592,46.5,40,38,51,36,51,1450,2347,620,594,1467,66.40625,59.375,66.40625,62.5,63.671875,57,57,57,53,58,4099.9917,4099.9917,4099.9917,4099.9917,67.4189758,56.6474762,0,7.95529556,99.9998,60.5119743,9.645008,6.29399872,71,1719,48,1039.15,1500,1.25,100,29,-373.4586,80.86832,26,28.9702072,74.7142258
04/10/2019 21:45:11,74.90196,49.80392,76.86275,76.86275,74.90196,100,0.864,1.024,3.344,3.344,1.03200006,1.96,0.584000051,3.456,3.37600017,1.11200011,0.816000044,0.584000051,0.584000051,0.584000051,47,40,38,51,36,51,1467,2351,622,598,1445,67.96875,63.28125,71.09375,68.75,67.77344,55,59,57,54,58,4100.00049,4100.00049,4100.00049,4100.00049,67.22026,56.455452,0,7.93713045,100.000015,60.53385,9.648495,6.290512,71,1709,44,1030.26,1500,1.25,100,29,-373.4586,80.86832,26,28.9702072,74.7142258
04/10/2019 21:45:12,74.1176453,49.80392,75.68628,75.68628,74.1176453,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.584000051,3.456,3.37600017,1.11200011,0.816000044,0.592,0.592,0.592,46.5,40.5,38,51,36,50,1464,2351,622,602,1486,60.15625,52.34375,57.03125,65.625,58.7890625,54,59,55,54,58,4099.99658,4099.99658,4099.99658,4099.99658,65.19804,54.4188881,0,7.91488028,99.9999161,60.479454,9.639824,6.299183,72,1701,48,1040,1500,1.25,100,29,-373.4586,80.86832,26,28.9702072,74.7142258
04/10/2019 21:45:13,74.1176453,48.6274529,75.68628,75.68628,74.1176453,100,0.864,1.024,3.344,3.328,1.03200006,1.968,0.584000051,3.456,3.37600017,1.11200011,0.824000061,0.592,0.592,0.584000051,47,40.5,38,51,36,51,1457,2347,622,600,1464,49.21875,55.46875,53.90625,59.375,54.4921875,55,58,58,58,59,4099.99561,4099.99561,4099.99561,4099.99561,65.10503,54.373848,0,7.61949348,99.99989,60.50798,9.644371,6.294636,72,1713,52,1040,1500,1.25,100,29,-373.4586,80.86832,26,28.9702072,74.7142258
04/10/2019 21:45:14,74.1176453,49.80392,75.29412,75.29412,73.7254944,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.584000051,3.456,3.37600017,1.11200011,0.824000061,0.6,0.15200001,0.376000017,45.5,40.5,38,63,36,50,1472,2351,620,602,1490,56.25,53.125,51.5625,58.59375,54.8828125,55,55,54,54,58,4099.996,4099.996,4099.996,4099.996,62.39686,51.5742569,0,7.419746,99.99991,60.51322,9.645206,6.29380035,70,1698,44,1018.57,1500,1.25,100,29,-373.4586,80.86832,26,28.9702072,74.7142258
04/10/2019 21:45:15,74.1176453,48.6274529,75.68628,75.68628,74.1176453,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.584000051,3.456,3.37600017,1.11200011,0.816000044,0.584000051,0.584000051,0.584000051,46.5,40.5,38,51,36,51,1465,2351,624,604,1462,58.59375,66.40625,59.375,61.71875,61.5234375,55,56,56,52,55,4099.998,4099.998,4099.998,4099.998,65.065094,54.3007774,0,7.6310935,99.99995,60.5952148,9.658276,6.280731,72,1703,48,1039.15,1500,1.25,100,29,-373.4586,80.86832,26,28.9702072,74.7142258
04/10/2019 21:45:16,74.90196,48.6274529,76.86275,76.86275,74.90196,100,0.864,1.024,3.344,3.344,1.03200006,1.96,0.584000051,3.456,3.37600017,1.11200011,0.816000044,0.592,0.584000051,0.592,46.5,40.5,38,50,36,50,1445,2347,624,599,1461,53.90625,60.15625,54.6875,66.40625,58.7890625,55,58,56,53,58,4099.99463,4099.99463,4099.99463,4099.99463,65.51495,54.73314,0,7.767387,99.99987,60.50741,9.64427948,6.29472733,72,1716,48,1040,1500,1.25,100,29,-373.4586,80.86832,26,28.9702072,74.7142258
04/10/2019 21:45:17,74.1176453,48.6274529,75.68628,75.68628,74.1176453,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.584000051,3.456,3.37600017,1.11200011,0.824000061,0.584000051,0.592,0.592,46,40.5,38,50,36,51,1453,2347,619,599,1465,56.25,55.46875,59.375,63.28125,58.59375,56,59,57,54,59,4099.99756,4099.99756,4099.99756,4099.99756,64.97041,54.1542473,0,7.772622,99.99995,60.5201378,9.646309,6.292698,72,1712,48,1038.71,1500,1.25,100,29,-373.4586,80.86832,26,28.9702072,74.7142258
04/10/2019 21:45:18,74.5098,49.80392,76.07843,76.07843,74.1176453,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.584000051,3.456,3.37600017,1.11200011,0.824000061,0.584000051,0.584000051,0.584000051,46.5,40.5,38,51,36,51,1465,2347,618,602,1465,59.375,60.15625,55.46875,59.375,58.59375,55,55,55,54,56,4099.99463,4099.99463,4099.99463,4099.99463,66.30763,55.5012779,0,7.999733,99.99987,60.6072769,9.660198,6.27880859,72,1713,48,1036.46,1500,1.25,100,29,-373.4586,80.86832,26,28.9702072,74.7142258
04/10/2019 21:45:19,74.1176453,48.6274529,75.68628,75.68628,74.1176453,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.584000051,3.456,3.37600017,1.11200011,0.824000061,0.584000051,0.592,0.584000051,46.5,40.5,38,50,36,50,1446,2347,623,602,1467,53.90625,60.9375,56.25,59.375,57.6171875,55,58,54,55,59,4099.99854,4099.99854,4099.99854,4099.99854,65.9941,55.1939125,0,7.95246363,99.99996,60.6094055,9.660538,6.278469,72,1717,48,1036.9,1500,1.25,100,28,-373.4582,80.86832,26,28.986618,74.7142258
04/10/2019 21:45:20,74.90196,49.0196075,76.86275,76.86275,74.90196,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.584000051,3.456,3.37600017,1.11200011,0.816000044,0.592,0.584000051,0.584000051,47.5,40.5,38,50,36,51,1448,2351,620,601,1486,64.0625,72.65625,66.40625,67.96875,67.77344,58,59,55,56,59,4099.99268,4099.99268,4099.99268,4099.99268,67.92017,57.1508064,0,8.02916,99.9998245,60.64904,9.666855,6.272152,71,1703,48,1031.12,1500,1.25,100,28,-373.4582,80.86832,26,28.986618,74.7142258
04/10/2019 21:45:21,74.1176453,49.80392,75.68628,75.68628,74.1176453,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.584000051,3.456,3.37600017,1.11200011,0.816000044,0.584000051,0.584000051,0.584000051,46.5,40.5,38,51,36,51,1461,2347,626,604,1451,58.59375,60.15625,73.4375,64.84375,64.25781,54,58,57,54,58,4099.99951,4099.99951,4099.99951,4099.99951,66.15876,55.2829857,0,7.96325731,99.99999,60.5930862,9.657936,6.28107071,71,1703,48,1036.49,1500,1.25,29,28,-373.4582,80.86832,26,28.986618,74.7142258
04/10/2019 21:45:22,74.90196,49.80392,76.86275,76.86275,74.90196,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.584000051,3.456,3.37600017,1.11200011,0.816000044,0.584000051,0.584000051,0.584000051,47,40.5,38,50,36,50,1457,2351,622,603,1490,61.71875,61.71875,67.1875,58.59375,62.3046875,55,59,55,55,59,4099.997,4099.997,4099.997,4099.997,66.79749,55.960537,0,7.97824049,99.99993,60.51712,9.645828,6.29317856,72,1699,48,1039.15,1500,1.25,99,28,-373.4582,80.86832,26,28.986618,74.7142258
04/10/2019 21:45:23,74.1176453,48.6274529,75.68628,75.68628,74.1176453,100,0.864,1.024,3.344,3.344,1.03200006,1.96,0.584000051,3.456,3.37600017,1.11200011,0.816000044,0.584000051,0.584000051,0.592,46.5,40.5,38,51,36,50,1478,2347,626,612,1473,55.46875,55.46875,66.40625,69.53125,61.71875,57,57,55,56,56,4099.99658,4099.99658,4099.99658,4099.99658,66.09971,55.2695961,0,7.828611,99.9999161,60.4417076,9.633808,6.30519867,72,1717,48,1036.86,1500,1.25,100,28,-373.4582,80.86832,26,28.986618,74.7142258
