,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/3,/hdd/0/temperature/0,/hdd/0/data/1,/hdd/0/data/2,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Host Writes to Controller","Host Reads","Used Space","Temperature","Used Space"
04/14/2019 00:00:00,9.375,4.6875,2.34375,4.6875,5.2734375,57.08221,4.50237274,3.385151,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,36,30709,5940,83.69812,33,21.1736221
04/14/2019 00:00:01,7.740384,6.201923,6.1899066,4.651439,6.19591475,57.084,4.502514,3.38500977,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,36,30709,5940,83.69812,33,21.1736221
04/14/2019 00:00:02,6.995189,5.4567337,6.22596169,6.983173,6.41527176,57.4294624,4.52976227,3.35776138,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,36,30709,5940,83.69812,33,21.1736221
04/14/2019 00:00:03,7.8125,6.25,5.46875,7.8125,6.8359375,57.4301872,4.52981949,3.35770416,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,36,30709,5940,83.69812,33,21.1736221
04/14/2019 00:00:04,6.25,4.6875,3.90625,4.6875,4.8828125,57.43125,4.52990341,3.35762024,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,36,30709,5940,83.69812,33,21.1736221
04/14/2019 00:00:05,9.375,6.25,10.15625,7.8125,8.3984375,57.4113235,4.52833176,3.359192,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,36,30709,5940,83.69812,33,21.1736221
04/14/2019 00:00:06,16.40625,13.28125,14.0625,14.0625,14.453125,56.3847046,4.447357,3.44016647,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,36,30709,5940,83.69812,33,21.1736221
04/14/2019 00:00:07,7.03125,1.5625,7.03125,7.8125,5.859375,56.3879967,4.44761658,3.439907,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,36,30709,5940,83.69812,33,21.1736221
04/14/2019 00:00:08,5.46875,3.90625,7.8125,6.25,5.859375,56.3377953,4.443657,3.44386673,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,36,30709,5940,83.69812,33,21.1736221
04/14/2019 00:00:09,9.375,5.46875,7.03125,8.59375,7.6171875,56.2301865,4.435169,3.45235443,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,36,30709,5940,83.69812,33,21.1736221
04/14/2019 00:00:10,7.03125,4.6875,5.46875,7.8125,6.25,56.2299919,4.435154,3.45236969,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,36,30709,5940,83.69812,33,21.1736221
04/14/2019 00:00:11,17.1875,14.0625,25,17.96875,18.5546875,56.6528854,4.46850967,3.419014,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,36,30710,5940,83.69833,33,21.1736221
04/14/2019 00:00:12,6.25,7.8125,14.0625,12.5,10.15625,56.77761,4.478348,3.40917587,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,36,30710,5940,83.69833,33,21.1736221
04/14/2019 00:00:13,9.375,7.03125,9.375,4.6875,7.6171875,56.8174171,4.48148727,3.40603638,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,36,30710,5940,83.69833,33,21.1736221
04/14/2019 00:00:14,10.15625,8.59375,8.59375,8.59375,8.984375,56.02474,4.41896439,3.46855927,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,36,30710,5940,83.69833,33,21.1736221
04/14/2019 00:00:15,2.34375,6.25,3.125,4.6875,4.1015625,56.0241051,4.418915,3.46860886,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,36,30710,5940,83.69833,33,21.1736221
04/14/2019 00:00:16,7.080853,7.03125,4.699898,4.724705,5.88417053,56.0242538,4.41892624,3.46859741,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,36,30710,5940,83.69833,33,21.1736221
