,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/3,/hdd/0/temperature/0,/hdd/0/data/1,/hdd/0/data/2,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Host Writes to Controller","Host Reads","Used Space","Temperature","Used Space"
04/06/2019 01:49:53,8.06452,8.06452,8.06452,6.45161247,7.661289,62.6878,4.944515,2.94300842,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,33,30236,5852,82.26767,33,21.0866165
04/06/2019 01:49:57,26.4583359,28.125,27.91667,24.3749981,26.7187481,63.5730972,5.01434326,2.87318039,22,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,33,30236,5852,82.26767,33,21.0866165
04/06/2019 01:49:58,63.28125,58.93029,60.15625,68.99039,62.8395424,66.68114,5.259491,2.62803268,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,33,30236,5852,82.26767,33,21.0866165
04/06/2019 01:49:59,44.53125,55.46875,50,50.78125,50.1953125,68.39404,5.394596,2.49292755,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,33,30236,5852,82.26767,33,21.0866165
04/06/2019 01:50:00,32.8125,38.28125,32.03125,39.84375,35.7421875,68.441925,5.39837265,2.489151,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,33,30236,5852,82.26767,33,21.0866165
04/06/2019 16:56:25,25.8333321,25,28.6885262,29.5081978,27.257515,68.6969452,5.41848755,2.469036,26,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,33,30236,5852,82.26767,33,21.0866165
04/06/2019 16:56:26,68.25397,63.4920578,61.9047623,67.46032,65.27778,68.59126,5.41015244,2.47737122,26,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,33,30236,5852,82.26767,33,21.0866165
04/06/2019 16:56:27,72.65625,69.53125,67.96875,71.09375,70.3125,69.4511261,5.477974,2.40954971,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,33,30236,5852,82.26767,33,21.0866165
04/06/2019 16:56:28,98.4375,96.875,97.65625,97.65625,97.65625,69.97887,5.5196,2.36792374,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,33,30236,5852,82.26767,33,21.0866165
04/06/2019 16:56:29,95.38461,87.69231,88.46153,90.76923,90.57692,70.58762,5.56761551,2.31990814,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,33,30236,5852,82.26767,33,21.0866165
04/06/2019 16:56:30,57.1428528,56.349205,58.73016,65.87302,59.5238075,71.58,5.64588928,2.24163437,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,33,30236,5852,82.26767,33,21.0866165
04/06/2019 16:56:31,55.46875,51.5625,44.53125,52.34375,50.9765625,71.35878,5.628441,2.25908279,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,33,30236,5852,82.26767,33,21.0866165
04/06/2019 16:56:32,15.625,14.84375,8.59375,13.28125,13.0859375,71.2228851,5.61772156,2.269802,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,33,30236,5852,82.26767,33,21.0866165
04/06/2019 16:56:33,14.0625,16.40625,10.15625,17.96875,14.6484375,71.31825,5.625244,2.26227951,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,33,30236,5852,82.26767,33,21.0866165
04/06/2019 16:56:34,21.875,21.09375,16.40625,21.875,20.3125,71.4730148,5.637451,2.25007248,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,33,30236,5852,82.26767,33,21.0866165
04/06/2019 16:56:35,10.15625,10.9375,7.8125,10.9375,9.9609375,71.43268,5.63426971,2.253254,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,33,30236,5852,82.26767,33,21.0866165
04/06/2019 16:56:36,14.0625,8.59375,8.668155,12.5,10.9561024,71.11106,5.608902,2.27862167,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,33,30236,5852,82.26767,33,21.0866165
04/06/2019 16:56:37,29.6875,27.34375,28.7860565,22.65625,27.118391,71.23352,5.618561,2.26896286,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,33,30236,5852,82.26767,33,21.0866165
04/06/2019 16:56:38,39.84375,37.5,37.5,42.1875,39.2578125,70.4516754,5.5568924,2.33063126,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,33,30236,5852,82.26767,33,21.0866165
04/06/2019 16:56:39,7.03125,4.6875,3.125,9.375,6.0546875,70.32496,5.546898,2.34062576,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,33,30236,5852,82.26767,33,21.0866165
04/06/2019 16:56:40,11.71875,13.28125,18.75,17.96875,15.4296875,70.54294,5.56409073,2.323433,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,33,30236,5852,82.26767,33,21.0866165
04/06/2019 16:56:41,13.28125,9.375,9.375,5.46875,9.375,70.6517,5.57267,2.31485367,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,26,30238,5855,82.2666855,20,21.0866241
04/06/2019 16:56:42,4.6875,4.6875,6.25,5.49355125,5.27963638,70.64469,5.572117,2.3154068,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,26,30238,5855,82.2666855,20,21.0866241
