,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/3,/hdd/0/temperature/0,/hdd/0/data/1,/hdd/0/data/2,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Host Writes to Controller","Host Reads","Used Space","Temperature","Used Space"
04/24/2019 00:00:00,10.9375,5.46875,4.6875,3.125,6.0546875,56.1838531,4.43151474,3.456009,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.712326,35,24.8768616
04/24/2019 00:00:01,8.59375,10.15625,5.46875,10.9375,8.7890625,56.185112,4.431614,3.45590973,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.712326,35,24.8768616
04/24/2019 00:00:02,10.1934547,5.46875,3.90625,4.724705,6.073284,56.1850128,4.43160629,3.45591736,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.712326,35,24.8768616
04/24/2019 00:00:03,1.5625,9.350962,1.5625,3.08893919,3.89122963,56.1852531,4.43162537,3.45589828,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.712326,35,24.8768616
04/24/2019 00:00:04,7.8125,5.46875,3.125,3.90625,5.078125,56.1854019,4.431637,3.45588684,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.712326,35,24.8768616
04/24/2019 00:00:05,10.9375,8.59375,6.25,7.03125,8.203125,56.1854019,4.431637,3.45588684,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.712326,35,24.8768616
04/24/2019 00:00:06,18.75,12.5,7.8125,4.6875,10.9375,55.5872841,4.38446045,3.5030632,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.712326,35,24.8768616
04/24/2019 00:00:07,6.25,7.03125,4.6875,3.90625,5.46875,55.5879173,4.38451,3.50301361,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.712326,35,24.8768616
04/24/2019 00:00:08,8.59375,13.3184547,6.25,6.25,8.603048,55.59198,4.38483047,3.50269318,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.712326,35,24.8768616
04/24/2019 00:00:09,5.46875,3.8942337,4.6875,3.125,4.293871,55.5934753,4.38494873,3.502575,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.712326,35,24.8768616
04/24/2019 00:00:10,10.9375,5.46875,7.03125,3.90625,6.8359375,55.59319,4.384926,3.50259781,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.712326,35,24.8768616
04/24/2019 00:00:11,8.59375,6.25,3.125,3.90625,5.46875,55.59343,4.384945,3.50257874,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.712326,35,24.8768616
04/24/2019 00:00:12,7.8125,6.25,7.8125,5.46875,6.8359375,55.5934753,4.38494873,3.502575,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.712326,35,24.8768616
04/24/2019 00:00:13,8.59375,9.375,5.46875,3.90625,6.8359375,55.65127,4.38950729,3.49801636,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.712326,35,24.8768616
04/24/2019 00:00:14,7.8125,10.9375,3.91864777,5.46875,7.03434944,55.65127,4.38950729,3.49801636,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71238,35,24.8768616
04/24/2019 00:00:15,7.8125,7.8125,3.10096145,3.125,5.462742,55.65137,4.389515,3.49800873,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71238,35,24.8768616
04/24/2019 00:00:16,21.875,18.75,12.5,12.5,16.40625,55.73992,4.39649963,3.491024,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71238,35,24.8768616
04/24/2019 00:00:17,9.375,10.15625,8.59375,14.0625,10.546875,55.7421,4.3966713,3.49085236,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71238,35,24.8768616
04/24/2019 00:00:18,7.8125,6.25,9.375,10.15625,8.3984375,55.74152,4.39662552,3.49089813,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71238,35,24.8768616
04/24/2019 00:00:19,11.71875,10.9871025,6.25,9.375,9.58271,55.7437439,4.396801,3.49072266,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71238,35,24.8768616
04/24/2019 00:00:20,14.0625,10.8774071,14.84375,11.71875,12.8756046,55.75385,4.39759827,3.48992538,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71238,35,24.8768616
04/24/2019 00:00:21,15.625,12.5,12.5,11.71875,13.0859375,55.77015,4.398884,3.48863983,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71238,35,24.8768616
04/24/2019 00:00:22,8.59375,7.862103,10.15625,8.59375,8.80146,55.747612,4.397106,3.49041748,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71238,35,24.8768616
04/24/2019 00:00:23,9.375,8.545673,8.59375,9.375,8.972359,55.7457237,4.3969574,3.49056625,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71238,35,24.8768616
04/24/2019 00:00:24,9.375,11.71875,7.8125,8.59375,9.375,55.7391472,4.3964386,3.491085,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71238,35,24.8768616
04/24/2019 00:00:25,7.8125,5.46875,7.03125,10.15625,7.6171875,55.73702,4.39627075,3.491253,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71238,35,24.8768616
04/24/2019 00:00:26,5.46875,8.59375,1.5625,3.90625,4.8828125,55.7348442,4.396099,3.49142456,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71238,35,24.8768616
04/24/2019 00:00:27,10.9375,8.630955,9.375,10.15625,9.774923,55.73233,4.39590073,3.491623,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71238,35,24.8768616
04/24/2019 00:00:28,9.375,9.326923,6.25,7.8125,8.191109,55.8022156,4.401413,3.48611069,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71238,35,24.8768616
04/24/2019 00:00:29,8.630955,3.90625,4.6875,7.8125,6.25929832,55.8019257,4.40139,3.48613358,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71238,35,24.8768616
04/24/2019 00:00:30,10.90144,6.25,7.03125,8.59375,8.194113,55.8022652,4.401417,3.48610687,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71238,35,24.8768616
04/24/2019 00:00:31,8.59375,3.91864777,6.262398,1.58730149,5.090523,55.6735649,4.391266,3.49625778,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71238,35,24.8768616
04/24/2019 00:00:32,6.25,3.90625,2.34375,1.53846145,3.50961685,55.6694565,4.39094162,3.496582,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71238,35,24.8768616
04/24/2019 00:00:33,10.12019,6.25,3.13739777,7.911706,6.854826,55.66907,4.390911,3.49661255,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71238,35,24.8768616
04/24/2019 00:00:34,8.618551,17.8365345,9.278846,6.165862,10.4749441,55.6493835,4.38935852,3.49816513,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71238,35,24.8768616
04/24/2019 00:00:35,8.59375,10.15625,4.6875,5.46875,7.2265625,55.6456642,4.389065,3.49845886,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71238,35,24.8768616
04/24/2019 00:00:36,9.375,9.375,5.505955,9.375,8.407736,55.64571,4.3890686,3.498455,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71238,35,24.8768616
04/24/2019 00:00:37,10.15625,7.8125,7.0192337,8.59375,8.395433,55.5401344,4.380741,3.50678253,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71238,35,24.8768616
04/24/2019 00:00:38,9.375,7.068455,3.90625,3.90625,6.063986,55.42682,4.37180328,3.51572037,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71238,35,24.8768616
04/24/2019 00:00:39,10.15625,10.8894234,4.6875,3.125,7.214546,55.420433,4.37129974,3.516224,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71238,35,24.8768616
04/24/2019 00:00:40,4.6875,8.59375,1.5625,10.15625,6.25,55.42401,4.371582,3.51594162,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71238,35,24.8768616
04/24/2019 00:00:41,10.9375,9.375,7.03125,5.46875,8.203125,55.3216248,4.36350632,3.52401733,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71238,35,24.8768616
04/24/2019 00:00:42,11.71875,7.03125,4.6875,7.03125,7.6171875,55.32042,4.363411,3.5241127,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71238,35,24.8768616
04/24/2019 00:00:43,7.03125,4.6875,3.125,3.125,4.4921875,55.3206139,4.363426,3.52409744,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71238,35,24.8768616
04/24/2019 00:00:44,9.375,7.03125,6.25,8.59375,7.8125,55.2870445,4.360779,3.52674484,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71252,35,24.87687
04/24/2019 00:00:45,9.375,7.8125,2.34375,5.46875,6.25,55.2865143,4.360737,3.5267868,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71252,35,24.87687
04/24/2019 00:00:46,10.15625,3.125,5.46875,3.90625,5.6640625,55.28303,4.360462,3.52706146,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71252,35,24.87687
04/24/2019 00:00:47,11.71875,5.46875,8.59375,2.34375,7.03125,55.2828865,4.36045074,3.527073,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71252,35,24.87687
04/24/2019 00:00:48,5.46875,5.46875,7.03125,6.25,6.0546875,55.2805672,4.36026764,3.527256,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71252,35,24.87687
04/24/2019 00:00:49,10.15625,6.25,5.46875,7.03125,7.2265625,55.2808075,4.36028671,3.527237,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71252,35,24.87687
04/24/2019 00:00:50,2.34375,6.25,4.6875,5.46875,4.6875,55.2793045,4.36016846,3.52735519,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71252,35,24.87687
04/24/2019 00:00:51,7.03125,5.46875,3.90625,3.90625,5.078125,55.27926,4.36016464,3.527359,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71252,35,24.87687
04/24/2019 00:00:52,14.0625,10.1934547,8.59375,8.59375,10.3608608,55.2781944,4.36008072,3.527443,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71252,35,24.87687
04/24/2019 00:00:53,7.080853,7.8125,7.03125,6.25,7.043648,55.2780533,4.36006927,3.52745438,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71252,35,24.87687
04/24/2019 00:00:54,16.3461571,7.764423,5.46875,10.15625,9.933895,55.2808075,4.36028671,3.527237,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71252,35,24.87687
04/24/2019 00:00:55,18.75,6.25,7.8125,7.8125,10.15625,55.2809029,4.36029434,3.52722931,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71252,35,24.87687
04/24/2019 00:00:56,7.8125,6.25,6.25,6.25,6.640625,55.281292,4.360325,3.52719879,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71252,35,24.87687
04/24/2019 00:00:57,13.28125,4.6875,5.46875,8.59375,8.0078125,55.28134,4.36032867,3.527195,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71252,35,24.87687
04/24/2019 00:00:58,9.375,7.03125,3.90625,2.34375,5.6640625,55.281147,4.36031342,3.52721024,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71252,35,24.87687
04/24/2019 00:00:59,8.59375,7.03125,6.25,3.125,6.25,55.27384,4.3597374,3.52778625,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71252,35,24.87687
04/24/2019 00:01:00,7.8125,7.8125,3.125,5.46875,6.0546875,55.28187,4.36037064,3.527153,0,139,405.000031,278,0,0,0,4096,75,4021,1.83105469,37,31233,6031,80.71252,35,24.87687
