,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/3,/hdd/0/temperature/0,/hdd/0/data/1,/hdd/0/data/2,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Host Writes to Controller","Host Reads","Used Space","Temperature","Used Space"
06/27/2019 02:18:29,50,48.1343269,49.25373,54.4776154,50.46642,70.58622,5.567505,2.32001877,23,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,36,38577,6912,88.06549,35,38.56059
06/27/2019 02:18:30,58.8235245,63.8009,61.3122177,55.656105,59.8981857,71.88353,5.66983032,2.21769333,23,151.5,405.000031,303,0,0,0,4096,75,4021,1.83105469,36,38577,6912,88.06549,35,38.56059
06/27/2019 02:18:31,47.5000038,40.83333,48.8251343,38.3333321,43.87295,70.49491,5.56030273,2.327221,0,151.5,405.000031,303,0,0,0,4096,75,4021,1.83105469,36,38577,6912,88.06549,35,38.56059
06/27/2019 13:36:20,8.770048,12.9411755,10.1871605,9.30481,10.3008032,75.162,5.928421,1.95910263,23,607.5,405.000031,1215,1,0,0,4096,75,4021,1.83105469,36,38577,6912,88.06549,35,38.56059
06/27/2019 13:36:20,58.9999962,59.0000038,59.5714264,57,58.6428566,74.46518,5.873459,2.01406479,23,607.5,405.000031,1215,1,0,0,4096,75,4021,1.83105469,36,38577,6912,88.06549,35,38.56059
06/27/2019 13:36:21,74.21875,73.4375,64.33894,72.65625,71.1628647,73.73963,5.816231,2.07129288,0,607.5,405.000031,1215,1,0,0,4096,75,4021,1.83105469,36,38577,6912,88.06549,35,38.56059
06/27/2019 13:36:22,35.15625,35.15625,36.71875,35.15625,35.546875,73.07366,5.76370239,2.12382126,0,607.5,405.000031,1215,1,0,0,4096,75,4021,1.83105469,36,38577,6912,88.06549,35,38.56059
06/27/2019 13:36:23,35.9375,31.25,29.6875,36.71875,33.3984375,70.7554,5.58084869,2.306675,0,607.5,405.000031,1215,1,0,0,4096,75,4021,1.83105469,36,38577,6912,88.06549,35,38.56059
06/27/2019 13:36:24,38.28125,35.9375,47.65625,49.21875,42.7734375,71.88643,5.670059,2.21746445,0,607.5,405.000031,1215,1,0,0,4096,75,4021,1.83105469,36,38577,6912,88.06549,35,38.56059
