,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/3,/hdd/0/temperature/0,/hdd/0/data/1,/hdd/0/data/2,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Host Writes to Controller","Host Reads","Used Space","Temperature","Used Space"
06/11/2019 02:56:15,14.9999981,15.625,17.4999962,21.875,17.5000019,50.1707,3.9572258,3.93029785,23,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,30,36822,6634,94.4318542,24,32.153038
06/11/2019 11:02:58,49.5610847,48.4104042,44.7976875,45.03668,46.95146,48.86967,3.85460663,4.032917,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,30,36822,6634,94.4318542,24,32.153038
06/11/2019 11:02:59,61.71875,62.5,57.8125,60.9375,60.7421875,49.01195,3.86582947,4.021694,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,30,36822,6634,94.4318542,24,32.153038
06/11/2019 11:03:00,43.75,50.78125,39.0625,46.875,45.1171875,49.20323,3.8809166,4.006607,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,30,36822,6634,94.4318542,24,32.153038
06/11/2019 11:03:01,39.84375,39.0625,42.1875,38.28125,39.84375,48.8676338,3.85444641,4.03307724,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,30,36822,6634,94.4318542,24,32.153038
06/11/2019 11:03:02,42.1875,32.8125,28.90625,30.46875,33.59375,48.9994774,3.86484528,4.02267838,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,30,36822,6634,94.4318542,24,32.153038
06/11/2019 11:03:03,42.1875,43.75,36.71875,46.875,42.3828125,49.01413,3.86600113,4.02152252,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,30,36822,6634,94.4318542,24,32.153038
06/11/2019 11:03:04,16.40625,17.1875,17.96875,20.3125,17.96875,49.16914,3.87822723,4.00929642,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,30,36822,6634,94.4318542,24,32.153038
06/11/2019 11:03:05,30.46875,32.03125,25,26.5625,28.515625,49.9743423,3.94173813,3.94578552,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,30,36822,6634,94.4318542,24,32.153038
