,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/3,/hdd/0/temperature/0,/hdd/0/data/1,/hdd/0/data/2,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Host Writes to Controller","Host Reads","Used Space","Temperature","Used Space"
12/12/2018 20:38:07,100,100,100,100,100,57.8697662,4.56449127,3.32303238,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,41,14428,2117,87.5760345,34,55.2647133
12/12/2018 20:38:07,80,80,60.0000038,80,75,57.84679,4.56267929,3.32484436,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,41,14428,2117,87.5760345,34,55.2647133
12/12/2018 20:38:08,50.78125,53.90625,53.125,57.03125,53.7109375,58.2324944,4.5931015,3.29442215,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,41,14428,2117,87.5760345,34,55.2647133
12/12/2018 20:38:09,66.40625,59.375,53.125,62.5,60.3515625,58.5404739,4.61739349,3.27013016,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,41,14428,2117,87.5760345,34,55.2647133
12/12/2018 20:38:10,58.59375,50.78125,46.09375,55.46875,52.734375,58.7890129,4.636997,3.25052643,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,41,14428,2117,87.5760345,34,55.2647133
12/12/2018 20:38:11,67.1875,68.75,55.46875,63.28125,63.671875,58.8536758,4.64209747,3.24542618,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,41,14428,2117,87.5760345,34,55.2647133
12/12/2018 20:38:12,85.9375,82.03125,82.03125,78.125,82.03125,59.5999222,4.70095825,3.1865654,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,41,14428,2117,87.5760345,34,55.2647133
12/12/2018 20:38:13,78.125,74.21875,81.25,78.90625,78.125,60.315033,4.75736237,3.13016129,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,41,14428,2117,87.5760345,34,55.2647133
12/12/2018 20:38:14,52.34375,62.5,57.03125,58.59375,57.6171875,59.7926064,4.716156,3.17136765,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,41,14428,2117,87.5760345,34,55.2647133
12/12/2018 20:38:15,32.8125,29.6875,35.9375,43.75,35.546875,59.81345,4.7178,3.16972351,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,41,14428,2117,87.5760345,34,55.2647133
12/12/2018 20:38:16,35.15625,41.40625,42.96875,38.28125,39.453125,59.84987,4.72067261,3.166851,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,41,14428,2117,87.5760345,34,55.2647133
12/12/2018 20:38:17,29.6875,30.46875,32.03125,26.5625,29.6875,59.870182,4.722275,3.16524887,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,41,14428,2117,87.5760345,34,55.2647133
12/12/2018 20:38:18,27.34375,22.65625,34.375,17.96875,25.5859375,59.94713,4.728344,3.15917969,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,41,14428,2117,87.5760345,34,55.2647133
12/12/2018 20:38:19,32.8125,30.46875,32.8125,44.53125,35.15625,59.9451,4.72818375,3.15934,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,41,14428,2117,87.5760345,34,55.2647133
12/12/2018 20:38:20,32.8125,33.59375,42.1875,32.03125,35.15625,60.57673,4.77800369,3.10952,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,41,14428,2117,87.5760345,34,55.2647133
12/12/2018 20:38:21,42.1875,43.75,46.875,41.40625,43.5546875,58.8111153,4.63874054,3.248783,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,41,14428,2117,87.5760345,34,55.2647133
12/12/2018 20:38:22,17.96875,37.5,38.28125,27.34375,30.2734375,59.1465149,4.66519547,3.22232819,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,41,14428,2117,87.5760345,34,55.2647133
12/12/2018 20:38:23,19.53125,24.21875,25.78125,33.59375,25.78125,59.1283836,4.663765,3.2237587,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,41,14428,2117,87.5760345,34,55.2647133
12/12/2018 20:38:24,38.28125,60.15625,32.8125,36.71875,41.9921875,59.2978,4.677128,3.21039581,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,41,14428,2117,87.5760345,34,55.2647133
12/12/2018 20:38:25,51.5625,47.65625,42.96875,50,48.046875,59.247448,4.67315674,3.214367,0,607.5,405.000031,1215,0,0,0,4096,75,4021,1.83105469,41,14428,2117,87.5760345,34,55.2647133
